"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동갈치","가나가와현","2018-03-07","12,408","불검출","불검출","적합"
"2","활대합(북방대합)","홋카이도","2018-03-07","1,023","불검출","불검출","적합"
"3","냉동다랑어(남방참다랑어)","인도양","2018-03-07","6,439","불검출","불검출","적합"
"4","활우렁쉥이","홋카이도","2018-03-07","8,650","불검출","불검출","적합"
"5","냉동개아지살(가리비)","홋카이도","2018-03-07","1,500","불검출","불검출","적합"
"6","냉동갈치","와카야마현","2018-03-07","17,030","불검출","불검출","적합"
"7","활가리비","홋카이도","2018-03-07","6,988","불검출","불검출","적합"
"8","활가리비","홋카이도","2018-03-07","6,968","불검출","불검출","적합"
"9","냉동돔(황돔)","야마구치현","2018-03-07","1,590","불검출","불검출","적합"
"10","활대합(북방대합)","홋카이도","2018-03-07","1,002","불검출","불검출","적합"
"11","활돔(참돔)","에히메현","2018-03-07","3,331","불검출","불검출","적합"
"12","활가리비","홋카이도","2018-03-07","6,407","불검출","불검출","적합"
"합계","","-","-","73,336","-","-","-"
