"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장돔(참돔)","야마구치현","2017-09-14","410","불검출","불검출","적합"
"2","냉장돔(참돔)","야마구치현","2017-09-14","550","불검출","불검출","적합"
"3","활장어(먹장어)","후쿠오카현","2017-09-14","3,322","불검출","불검출","적합"
"4","냉장돔(황돔)","야마구치현","2017-09-14","210","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2017-09-14","2,827","불검출","불검출","적합"
"6","냉동다랑어(남방참다랑어)","인도양","2017-09-14","9,907","불검출","불검출","적합"
"7","활전갱이(흑점줄전갱이)","구마모토현","2017-09-14","1,547","불검출","불검출","적합"
"8","활우렁쉥이","홋카이도","2017-09-14","8,450","불검출","불검출","적합"
"9","활우렁쉥이","홋카이도","2017-09-14","7,000","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2017-09-14","8,756","불검출","불검출","적합"
"11","냉장돔(참돔)","나가사키현","2017-09-14","408","불검출","불검출","적합"
"12","냉장갈치","에히메현","2017-09-14","218","불검출","불검출","적합"
"13","활우렁쉥이","홋카이도","2017-09-14","8,697","불검출","불검출","적합"
"14","냉장돔(황돔)","나가사키현","2017-09-14","1,344","불검출","불검출","적합"
"15","활꼬막","후쿠오카현","2017-09-14","819","불검출","불검출","적합"
"16","활우렁쉥이","홋카이도","2017-09-14","8,310","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2017-09-14","101","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2017-09-14","2,296","불검출","불검출","적합"
"19","활가리비","홋카이도","2017-09-14","7,000","불검출","불검출","적합"
"합계","","-","-","72,172","-","-","-"
