"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장홍어","홋카이도","2017-09-13","2,399","불검출","불검출","적합"
"2","활가리비","홋카이도","2017-09-13","6,500","불검출","불검출","적합"
"3","냉장돔(황돔)","후쿠오카현","2017-09-13","70","불검출","불검출","적합"
"4","활우렁쉥이","홋카이도","2017-09-13","3,865","불검출","불검출","적합"
"5","냉장명태","홋카이도","2017-09-13","3,991","불검출","불검출","적합"
"6","활우렁쉥이","홋카이도","2017-09-13","3,650","불검출","불검출","적합"
"7","활우렁쉥이","홋카이도","2017-09-13","9,312","불검출","불검출","적합"
"8","냉장돔(황돔)","후쿠오카현","2017-09-13","216","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2017-09-13","3,898","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2017-09-13","6,702","불검출","불검출","적합"
"11","활가리비","홋카이도","2017-09-13","6,948","불검출","불검출","적합"
"12","활돔(돌돔)","오이타현","2017-09-13","250","불검출","불검출","적합"
"13","냉장돔(참돔)","야마구치현","2017-09-13","130","불검출","불검출","적합"
"14","활가리비","홋카이도","2017-09-13","3,930","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2017-09-13","1,710","불검출","불검출","적합"
"16","냉장병어","후쿠오카현","2017-09-13","400","불검출","불검출","적합"
"17","활우렁쉥이","홋카이도","2017-09-13","1,470","불검출","불검출","적합"
"18","냉장돔(참돔)","후쿠오카현","2017-09-13","200","불검출","불검출","적합"
"19","활우렁쉥이","홋카이도","2017-09-13","9,385","불검출","불검출","적합"
"20","냉장갈치","에히메현","2017-09-13","765","불검출","불검출","적합"
