"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수 중량(㎏) 건수","","중량(㎏)",""
"합계","206","977,046","1","1,450","168","932,900","0","0","37","42,696"
"9.11","98","188,849","1","1,450","86","157,119","0","0","11","30,280"
"9.12","108","788,197","0","0","82","775,781","0","0","26","12,416"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
