"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉동돔(황돔)","나가사키현","2017-09-12","3,128","불검출","불검출","적합"
"2","활꼬막","사가현","2017-09-12","3,360","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2017-09-12","756","불검출","불검출","적합"
"4","냉장돔(황돔)","나가사키현","2017-09-12","400","불검출","불검출","적합"
"5","활가리비","홋카이도","2017-09-12","5,778","불검출","불검출","적합"
"6","냉장돔(황돔)","나가사키현","2017-09-12","1,360","불검출","불검출","적합"
"7","활돔(참돔)","구마모토현","2017-09-12","11,309","불검출","불검출","적합"
"8","냉장명태","홋카이도","2017-09-12","1,300","불검출","불검출","적합"
"9","냉장병어","후쿠오카현","2017-09-12","400","불검출","불검출","적합"
"10","활가리비","홋카이도","2017-09-12","7,055","불검출","불검출","적합"
"11","활돔(참돔)","구마모토현","2017-09-12","9,932","불검출","불검출","적합"
"12","냉장명태","홋카이도","2017-09-12","5,200","불검출","불검출","적합"
"13","냉장갈치","후쿠오카현","2017-09-12","90","불검출","불검출","적합"
"14","활가리비","홋카이도","2017-09-12","6,988","불검출","불검출","적합"
"15","활돔(쥐돔)","나가사키현","2017-09-12","911","불검출","불검출","적합"
"16","활가리비","홋카이도","2017-09-12","6,947","불검출","불검출","적합"
"17","냉장돔(참돔)","나가사키현","2017-09-12","496","불검출","불검출","적합"
"18","활가리비","홋카이도","2017-09-12","14,093","불검출","불검출","적합"
"19","활가리비","홋카이도","2017-09-12","7,022","불검출","불검출","적합"
"20","냉장명태","홋카이도","2017-09-12","2,600","불검출","불검출","적합"
