"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","카레","나가노현","2015-07-02","500","불검출","불검출","적합"
"14","카레분","사이타마현","2015-07-08","240","불검출","불검출","적합"
"15","카레","니가타현","2015-07-01","800","불검출","불검출","적합"
"16","소스류","히로시마현","2015-07-14","1,835.1","불검출","불검출","적합"
"17","소스류","히로시마현","2015-07-14","618.3","불검출","불검출","적합"
"18","소스류","히로시마현","2015-07-08","911.52","불검출","불검출","적합"
"19","소스류","히로시마현","2015-07-27","276","불검출","불검출","적합"
"20","소스류","히로시마현","2015-07-09","81.84","불검출","불검출","적합"
"21","청주","이와테현","2015-04-16","98.2","불검출","불검출","적합"
"22","청주","이와테현","2015-07-23","86.4","불검출","불검출","적합"
"23","캔디류(사탕)","니가타현","2015-07-31","134.4","불검출","불검출","적합"
"24","합성착향료","나가노현","2015-08-04","100","불검출","불검출","적합"
"25","음료베이스","가가와현","2015-06-17","168","불검출","불검출","적합"
"26","음료베이스","가가와현","2015-06-17","168","불검출","불검출","적합"
"27","음료베이스","가가와현","2015-06-17","168","불검출","불검출","적합"
"28","자당지방산에스테르","시가현","2015-07-13","8,000","불검출","불검출","적합"
"29","맥주","오이타현","2015-08-01","49,680","불검출","불검출","적합"
"30","과자(스낵과자)","나가노현","2015-08-10","672","불검출","불검출","적합"
"31","혼합제제","효고현","2015-08-06","170","불검출","불검출","적합"
"32","카레","나가노현","2015-07-29","4,455","불검출","불검출","적합"
"33","과자(스낵과자)","사이타마현","2015-02-09","800","불검출","불검출","적합"
"34","조미건어포류","아오모리현","2015-07-13","4.5","불검출","불검출","적합"
"35","캔디류(캐러멜)","도치기현","2015-07-18","1,881.12","불검출","불검출","적합"
"36","조미건어포류","훗카이도","2015-06-23","6","불검출","불검출","적합"
"37","과·채가공품","훗카이도","2015-07-15","7.5","불검출","불검출","적합"
"38","과·채가공품","훗카이도","2015-07-21","7.5","불검출","불검출","적합"
"39","수산물가공품","아오모리현","2015-07-24","12.3","불검출","불검출","적합"
"40","기타가공품","훗카이도","2015-07-15","4.2","불검출","불검출","적합"
"41","캔디류(캐러멜)","도치기현","2015-07-15","66.24","불검출","불검출","적합"
"42","수산물가공품","아오모리현","2015-07-02","6.7","불검출","불검출","적합"
