"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"15","청주","아이치현","2015-10-22","5,400","불검출","불검출","적합"
"16","캔디류(사탕)","아이치현","2015-10-23","291.6","불검출","불검출","적합"
"17","캔디류(사탕)","아이치현","2015-10-27","450","불검출","불검출","적합"
"18","캔디류(사탕)","니가타현","2015-10-07","672","불검출","불검출","적합"
"19","과자(비스킷)","오사카부","2015-08-21","354.96","불검출","불검출","적합"
"20","빵류(케이크)","훗카이도","2015-10-16","36.8","불검출","불검출","적합"
"21","빵류(파이)","훗카이도","2015-10-12","36","불검출","불검출","적합"
"22","빵류(케이크)","훗카이도","2015-10-14","1,900.8","불검출","불검출","적합"
"23","맥주","니가타현","2015-09-26","840","불검출","불검출","적합"
"24","맥주","니가타현","2015-09-30","840","불검출","불검출","적합"
"25","맥주","니가타현","2015-09-30","840","불검출","불검출","적합"
"26","국","오사카부","2015-10-20","21","불검출","불검출","적합"
"27","액상차","나가노현","2015-09-30","8,400","불검출","불검출","적합"
"28","맥주","니가타현","2015-09-24","1,590","불검출","불검출","적합"
"29","캔디류(사탕)","미에현","2015-10-14","211.2","불검출","불검출","적합"
"30","캔디류(사탕)","미에현","2015-10-08","211.2","불검출","불검출","적합"
"31","캔디류(사탕)","미에현","2015-10-16","211.2","불검출","불검출","적합"
"32","맥주","교토부","2015-10-06","181,440","불검출","불검출","적합"
"33","혼합제제","나가노현","2015-10-14","148","불검출","불검출","적합"
"34","혼합제제","나가노현","2015-10-05","148","불검출","불검출","적합"
"35","과자(스낵과자)","이바라키현","2015-10-20","4,933.8","불검출","불검출","적합"
"36","자당지방산에스테르","나가노현","2015-09-10","200","불검출","불검출","적합"
"37","자당지방산에스테르","미에현","2015-09-04","3,600","불검출","불검출","적합"
"38","혼합장","야마나시현","2015-10-22","8,500","불검출","불검출","적합"
"39","자당지방산에스테르","기후현","2015-09-24","360","불검출","불검출","적합"
"40","자당지방산에스테르","미에현","2015-08-08","1,440","불검출","불검출","적합"
"41","복합조미식품","군마현","2015-10-08","3,600","불검출","불검출","적합"
"42","향신료조제품(고추
냉이가공품)","사이타마현","2015-10-09","150","불검출","불검출","적합"
"43","소스류","사이타마현","2015-10-07","640","불검출","불검출","적합"
"44","과자(스낵과자)","미에현","2015-10-05","5,757","불검출","불검출","적합"
"45","즉석조리식품","나가노현","2015-10-09","967.7","불검출","불검출","적합"
"46","자당지방산에스테르","미에현","2015-06-11","240","불검출","불검출","적합"
"47","소스류","도치기현","2015-09-03","12,000","불검출","불검출","적합"
