"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"49","혼합제제","효고현","2015-10-22","17","불검출","불검출","적합"
"50","드레싱","사가현","2015-09-19","6,674","불검출","불검출","적합"
"51","청주","야마가타현","2015-09-14","86.4","불검출","불검출","적합"
"52","청주","이시카와현","2015-09-08","172.8","불검출","불검출","적합"
"53","캔디류(사탕)","아이치현","2015-10-26","3,600","불검출","불검출","적합"
"54","캔디류(사탕)","아이치현","2015-10-26","1,536","불검출","불검출","적합"
"55","캔디류(사탕)","아이치현","2015-10-26","1,080","불검출","불검출","적합"
"56","캔디류(사탕)","훗카이도","2015-09-30","39.7","불검출","불검출","적합"
"57","청주","니가타현","2015-10-06","86.4","불검출","불검출","적합"
"58","혼합제제","시즈오카현","2015-10-14","100","불검출","불검출","적합"
"59","청주","니가타현","2015-10-01","2,376","불검출","불검출","적합"
"60","청주","니가타현","2015-10-07","86.4","불검출","불검출","적합"
"61","청주","니가타현","2015-09-11","19,980","불검출","불검출","적합"
"62","곡류가공품","효고현","2015-10-12","2,200","불검출","불검출","적합"
"63","과자(웨이퍼)","오사카부","2015-10-07","33.91","불검출","불검출","적합"
"64","혼합제제","군마현","2015-10-20","20","불검출","불검출","적합"
"65","수산물가공품","에히메현","2015-10-14","96","불검출","불검출","적합"
"66","과자(스낵과자)","고치현","2015-10-02","185","불검출","불검출","적합"
"67","과자(스낵과자)","아이치현","2015-09-28","84","불검출","불검출","적합"
"68","과·채가공품","훗카이도","2015-09-14","6.5","불검출","불검출","적합"
"69","과자(크래커)","아이치현","2015-09-28","8.4","불검출","불검출","적합"
"70","과자(크래커)","아이치현","2015-09-30","5.9","불검출","불검출","적합"
"71","카레","니가타현","2015-09-18","4,320","불검출","불검출","적합"
"72","혼합제제","효고현","2015-10-26","34","불검출","불검출","적합"
"73","청주","교토부","2015-07-15","3,240","불검출","불검출","적합"
"74","소스류","오사카부","2015-10-07","3,000","불검출","불검출","적합"
"75","수산물가공품","히로시마현","2015-10-15","16.2","불검출","불검출","적합"
"76","수산물가공품","히로시마현","2015-10-15","11.8","불검출","불검출","적합"
"77","수산물가공품","히로시마현","2015-10-15","16.2","불검출","불검출","적합"
"78","빵류(카스텔라)","히로시마현","2015-10-19","156","불검출","불검출","적합"
"79","튀김식품","오이타현","2015-10-18","600","불검출","불검출","적합"
"80","빵류(케이크)","히로시마현","2015-10-17","115.2","불검출","불검출","적합"
"81","빵류(케이크)","히로시마현","2015-10-16","96","불검출","불검출","적합"
"82","곡류가공품","오사카부","2015-09-17","200","불검출","불검출","적합"
