"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","당류가공품","교토부","2018-07-20","67","불검출","불검출","적합"
"16","복합조미식품","에히메현","2018-09-21","1,200","불검출","불검출","적합"
"17","기타가공품","훗카이도","2018-08-28","300","불검출","불검출","적합"
"18","생면","사이타마현","2018-10-09","370","불검출","불검출","적합"
"19","생면","사이타마현","2018-10-09","294","불검출","불검출","적합"
"20","생면","사이타마현","2018-10-09","175","불검출","불검출","적합"
"21","혼합제제","와카야마현","2018-08-29","55","불검출","불검출","적합"
"22","음료베이스","기후현","2018-09-25","55","불검출","불검출","적합"
"23","혼합제제","효고현","2018-10-17","17","불검출","불검출","적합"
"24","과자","도쿠시마현","2018-09-08","1,575","불검출","불검출","적합"
"25","밀크초콜릿","가나가와현","2018-10-15","778","불검출","불검출","적합"
"26","과자","나가노현","2018-09-25","828","불검출","불검출","적합"
"27","기타 주류","효고현","2018-09-19","22","불검출","불검출","적합"
"28","청주","효고현","2018-10-10","4,320","불검출","불검출","적합"
"29","볶은커피","오사카부","2018-09-10","2,661","불검출","불검출","적합"
"30","소스","지바현","2018-08-20","145","불검출","불검출","적합"
"31","복합조미식품","오카야마현","2018-08-31","20","불검출","불검출","적합"
"32","복합조미식품","미에현","2018-08-17","30","불검출","불검출","적합"
"33","절임식품","와카야마현","2018-09-11","240","불검출","불검출","적합"
"34","양조간장","지바현","2018-09-10","84","불검출","불검출","적합"
"35","청주","효고현","2018-10-04","5,400","불검출","불검출","적합"
"36","유탕면","후쿠오카현","2018-08-29","1,135","불검출","불검출","적합"
"37","건면","후쿠오카현","2018-09-12","1,703","불검출","불검출","적합"
"38","소스","히로시마현","2018-08-02","31","불검출","불검출","적합"
"39","과자","이바라키현","2018-10-05","65","불검출","불검출","적합"
"40","기타 수산물가공품","에히메현","2018-03-15","6,315","불검출","불검출","적합"
"41","조림류","효고현","2018-10-20","27","불검출","불검출","적합"
"42","기타가공품","니가타현","2018-09-03","450","불검출","불검출","적합"
"43","향신료조제품","도쿄도","2018-10-17","1,260","불검출","불검출","적합"
"44","혼합제제","효고현","2018-10-18","300","불검출","불검출","적합"
"45","혼합장","나가노현","2018-09-12","2,000","불검출","불검출","적합"
"46","캔디류","후쿠시마현","2018-09-07","349","불검출","불검출","적합"
"47","즉석조리식품","나가노현","2018-09-18","61","불검출","불검출","적합"
