"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"77","어묵","ETC","2018-10-01","1,674","불검출","불검출","적합"
"78","소스","지바현","2018-08-06","20","불검출","불검출","적합"
"79","어묵","ETC","2018-10-16","1,835","불검출","불검출","적합"
"80","어묵","ETC","2018-10-01","3,026","불검출","불검출","적합"
"81","건면","아이치현","2018-08-08","160","불검출","불검출","적합"
"82","소스","시즈오카현","2018-09-25","432","불검출","불검출","적합"
"83","캔디류","아이치현","2018-09-20","597","불검출","불검출","적합"
"84","액상차","미에현","2018-07-15","1,200","불검출","불검출","적합"
"85","소스","히로시마현","2018-08-30","259","불검출","불검출","적합"
"86","청주","효고현","2018-08-06","540","불검출","불검출","적합"
"87","청주","효고현","2018-08-03","1,188","불검출","불검출","적합"
"88","기타
코코아가공
품","아이치현","2018-09-18","144","불검출","불검출","적합"
"89","소스","지바현","2018-10-03","1,847","불검출","불검출","적합"
"90","청주","니가타현","2018-10-09","25,920","불검출","불검출","적합"
"91","청주","나라현","2018-09-26","432","불검출","불검출","적합"
"92","액상커피","시가현","2018-10-01","16,155","불검출","불검출","적합"
"93","액상커피","시가현","2018-09-30","1,116","불검출","불검출","적합"
"94","즉석조리식품","훗카이도","","52","불검출","불검출","적합"
"95","즉석조리식품","훗카이도","","48","불검출","불검출","적합"
"96","복합조미식품","나가사키현","2018-09-24","500","불검출","불검출","적합"
"97","숙면","구마모토현","2018-10-13","3,302","불검출","불검출","적합"
"98","숙면","구마모토현","2018-10-24","896","불검출","불검출","적합"
"99","숙면","구마모토현","2018-10-24","1,177","불검출","불검출","적합"
"100","숙면","구마모토현","2018-10-26","2,880","불검출","불검출","적합"
"101","건면","구마모토현","2018-10-17","240","불검출","불검출","적합"
"102","숙면","구마모토현","2018-10-24","119","불검출","불검출","적합"
"103","숙면","구마모토현","2018-10-22","113","불검출","불검출","적합"
"104","숙면","구마모토현","2018-10-22","119","불검출","불검출","적합"
"105","카레(커리)","사이타마현","2018-09-29","4,848","불검출","불검출","적합"
"106","생면","사이타마현","2018-10-09","528","불검출","불검출","적합"
"107","카레(커리)","사이타마현","2018-10-03","4,908","불검출","불검출","적합"
"108","카레(커리)","사이타마현","2018-10-02","4,956","불검출","불검출","적합"
"109","위스키","야마나시현","2018-05-29","108","불검출","불검출","적합"
