"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"합계","","-","-","1,306,902","-","-","-"
"1","냉동명태","러시아","2016-03-30","1,175,814","불검출","불검출","적합"
"2","냉동곤이 명태(
)","러시아","2016-03-30","20,070","불검출","불검출","적합"
"3","냉동고등어(F)","중국","2016-03-30","1,200","불검출","불검출","적합"
"4","냉동곤이 명태(
)","러시아","2016-03-30","24,210","불검출","불검출","적합"
"5","냉동명태(F)","러시아","2016-03-30","23,250","불검출","불검출","적합"
"6","냉동다랑어
(
눈다랑어 목살 횟감
,
,
)","대만","2016-03-30","360","불검출","불검출","적합"
"7","냉동대구 목살(
)","러시아","2016-03-30","16,762","불검출","불검출","적합"
"8","냉동상어
(
청상아리
)","대만","2016-03-30","21,736","불검출","불검출","적합"
"9","냉동가자미
(
각시가자미
)","러시아","2016-03-30","23,500","불검출","불검출","적합"
