"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(
기준
:100Bq/Kg)","요오드
(
기준
:300Bq/Kg)","판정"
"합계","","-","-","56,018","-","-","-"
"1","냉동대구 목살(
)","러시아","2016-03-31","6,660","불검출","불검출","적합"
"2","냉동명태(F)","러시아","2016-03-31","1,500","불검출","불검출","적합"
"3","냉동대구(F)","러시아","2016-03-31","3,000","불검출","불검출","적합"
"4","냉동고등어","중국","2016-03-31","23,708","불검출","불검출","적합"
"5","냉동가자미
(
각시가자미
)","러시아","2016-03-31","21,150","불검출","불검출","적합"
