"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","36건","-","-","120,495","-","-","-"
"1","활돔(참돔)","에히메현","2015-7-14","9,137","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2015-7-14","9,338","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-7-14","7,000","불검출","불검출","적합"
"4","활가리비","홋카이도","2015-7-14","7,000","불검출","불검출","적합"
"5","활가리비","홋카이도","2015-7-14","6,500","불검출","불검출","적합"
"6","활가리비","홋카이도","2015-7-14","6,500","불검출","불검출","적합"
"7","활가리비","홋카이도","2015-7-14","7,000","불검출","불검출","적합"
"8","냉동상어(청상아리)","대서양","2015-7-14","11,736","불검출","불검출","적합"
"9","냉동기름치","인도양","2015-7-14","3,450","불검출","불검출","적합"
"10","냉장명태","홋카이도","2015-7-14","1,704","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2015-7-14","1,436","불검출","불검출","적합"
"12","냉장돔(황돔)","나가사키현","2015-7-14","244","불검출","불검출","적합"
"13","냉장갈치","오이타현","2015-7-14","170","불검출","불검출","적합"
"14","냉장갈치","나가사키현","2015-7-14","140","불검출","불검출","적합"
"15","냉장갈치","야마구치현","2015-7-14","140","불검출","불검출","적합"
"16","냉장돔(참돔)","후쿠오카현","2015-7-14","510","불검출","불검출","적합"
"17","냉장돔(황돔)","후쿠오카현","2015-7-14","200","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2015-7-14","2,247","불검출","불검출","적합"
"19","활돔(벵에돔)","사가현","2015-7-14","1,140","불검출","불검출","적합"
"20","냉장갈치","와카야마현","2015-7-14","2,512","불검출","불검출","적합"
"21","활가리비","홋카이도","2015-7-14","6,985","불검출","불검출","적합"
"22","냉장갈치","와카야마현","2015-7-14","1,272","불검출","불검출","적합"
"23","활가리비","홋카이도","2015-7-14","6,779","불검출","불검출","적합"
"24","냉장홍어","홋카이도","2015-7-14","4,533","불검출","불검출","적합"
"25","냉장준치","구마모토현","2015-7-14","245","불검출","불검출","적합"
"26","냉장갈치","에히메현","2015-7-14","504","불검출","불검출","적합"
"27","냉장갈치","와카야마현","2015-7-14","896","불검출","불검출","적합"
