"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","14건","-","-","71,173","-","-","-"
"1","활돔(참돔)","에히메현","2015-7-16","7,619","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2015-7-16","9,565","불검출","불검출","적합"
"3","활가리비","홋카이도","2015-7-16","7,160","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2015-7-16","3,789","불검출","불검출","적합"
"5","냉장명태","홋카이도","2015-7-16","2,634","불검출","불검출","적합"
"6","냉동기름치","대서양","2015-7-16","4,962","불검출","불검출","적합"
"7","냉장명태","홋카이도","2015-7-16","1,752","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2015-7-16","1,318","불검출","불검출","적합"
"9","활소라","나가사키현","2015-7-16","2,000","불검출","불검출","적합"
"10","활게(참게)","후쿠오카현","2015-7-16","149","불검출","불검출","적합"
"11","활장어(먹장어)","후쿠오카현","2015-7-16","2,329","불검출","불검출","적합"
"12","활가리비","홋카이도","2015-7-16","13,965","불검출","불검출","적합"
"13","활가리비","홋카이도","2015-7-16","6,971","불검출","불검출","적합"
"14","활가리비","홋카이도","2015-7-16","6,960","불검출","불검출","적합"
