"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","102","","409,638","","",""
"1","된장","아이치현","2015-05-29","312","불검출","불검출","적합"
"2","혼합제제","오카야마현","2015-06-16","255","불검출","불검출","적합"
"3","혼합제제","오카야마현","2015-06-10","30","불검출","불검출","적합"
"4","혼합제제","오카야마현","2015-06-10","30","불검출","불검출","적합"
"5","혼합제제","오카야마현","2015-06-10","30","불검출","불검출","적합"
"6","혼합제제","오카야마현","2015-06-10","45","불검출","불검출","적합"
"7","혼합제제","효고현","2015-06-19","34","불검출","불검출","적합"
"8","혼합제제","효고현","2015-06-23","17","불검출","불검출","적합"
"9","소스류","나가사키현","2015-06-05","11,411.4","불검출","불검출","적합"
"10","소스류","나가사키현","2015-06-17","6,027","불검출","불검출","적합"
"11","소스류","나가사키현","2015-06-13","1,200.54","불검출","불검출","적합"
"12","소스류","나가사키현","2015-06-01","668.2","불검출","불검출","적합"
"13","소스류","나가사키현","2015-06-15","2,904.72","불검출","불검출","적합"
