"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"43","청주","나라현","2015-04-28","648","불검출","불검출","적합"
"44","청주","훗카이도","2015-05-15","115.2","불검출","불검출","적합"
"45","청주","훗카이도","2015-03-23","972","불검출","불검출","적합"
"46","청주","교토부","2015-05-17","2,700","불검출","불검출","적합"
"47","청주","시즈오카현","2015-05-25","432","불검출","불검출","적합"
"48","청주","교토부","2015-04-17","3,024","불검출","불검출","적합"
"49","카레","미야기현","2015-06-12","5,400","불검출","불검출","적합"
"50","카레","미야기현","2015-06-11","1,260","불검출","불검출","적합"
"51","카레","미야기현","2015-06-11","1,800","불검출","불검출","적합"
"52","카레","미야기현","2015-06-11","1,620","불검출","불검출","적합"
"53","청주","야마가타현","2015-05-04","64.8","불검출","불검출","적합"
"54","청주","야마가타현","2015-03-04","108","불검출","불검출","적합"
"55","청주","니가타현","2015-05-27","135","불검출","불검출","적합"
"56","소주","후쿠오카현","2015-06-12","378","불검출","불검출","적합"
"57","소주","오키나와현","2014-12-23","313.2","불검출","불검출","적합"
"58","혼합제제","가나가와현","2015-06-02","20","불검출","불검출","적합"
"59","스피루리나 제품","교토부","2015-06-17","499.2","불검출","불검출","적합"
"60","소스류","에히메현","2015-06-10","3,600","불검출","불검출","적합"
"61","캔디류(젤리)","아이치현","2015-05-29","3,444","불검출","불검출","적합"
"62","혼합제제","가나가와현","2015-06-11","180","불검출","불검출","적합"
"63","합성착향료","효고현","2015-06-01","17","불검출","불검출","적합"
"64","합성착향료","효고현","2015-06-29","51","불검출","불검출","적합"
"65","초콜릿가공품","사이타마현","2015-04-15","4,457","불검출","불검출","적합"
"66","청주","니가타현","2015-06-11","2,304","불검출","불검출","적합"
"67","청주","니가타현","2015-06-11","86.4","불검출","불검출","적합"
"68","즉석조리식품","나가노현","2015-06-18","600","불검출","불검출","적합"
"69","국수","구마모토현","2015-03-05","360","불검출","불검출","적합"
"70","탄산음료","오사카부","2015-06-06","811.2","불검출","불검출","적합"
"71","캔디류(사탕)","미에현","2015-06-16","256","불검출","불검출","적합"
"72","클로렐라(원료성)","오키나와현","2014-09-26","500","불검출","불검출","적합"
