"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","92","","201,809","","",""
"1","당면","시즈오카현","2015-03-02","200","불검출","불검출","적합"
"2","청주","돗토리현","2015-06-24","108","불검출","불검출","적합"
"3","청주","돗토리현","2015-05-26","36","불검출","불검출","적합"
"4","청주","돗토리현","2015-06-24","86.4","불검출","불검출","적합"
"5","청주","돗토리현","2015-06-18","129.6","불검출","불검출","적합"
"6","청주","돗토리현","2015-06-22","21.6","불검출","불검출","적합"
"7","카레","아이치현","2015-04-07","720","불검출","불검출","적합"
"8","카레","나라현","2015-05-13","600","불검출","불검출","적합"
"9","카레","나라현","2015-05-29","600","불검출","불검출","적합"
"10","맥주","오이타현","2015-05-11","29,520","불검출","불검출","적합"
"11","맥주","오이타현","2015-05-21","32,844","불검출","불검출","적합"
"12","카레","나라현","2015-06-03","400","불검출","불검출","적합"
