"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏)","","","","","","","","",""
"합계","118","328,730","0","0","86","294,899","0","0","32","33,831"
"9.1","44","144,549","0","0","29","139,359","0","0","15","5,190"
"9.2","74","184,181","0","0","57","155,540","0","0","17","28,641"
"9.3","","","","","","","","","",""
"9.4","","","","","","","","","",""
"9.5","","","","","","","","","",""
