"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","74건","","184,181","","",""
"1","청주","후쿠이현","2014-07-30","86","불검출","불검출","적합"
"2","청주","후쿠이현","2014-07-30","173","불검출","불검출","적합"
"3","청주","후쿠이현","2014-07-29","389","불검출","불검출","적합"
"4","고형차","시즈오카현","2014-07-02","1,000","불검출","불검출","적합"
"5","고형차","시즈오카현","2014-07-25","397","불검출","불검출","적합"
"6","드레싱","사가현","2014-07-02","7,200","불검출","불검출","적합"
"7","드레싱","오사카부","2014-07-26","135","불검출","불검출","적합"
"8","드레싱","오사카부","2014-07-29","270","불검출","불검출","적합"
"9","드레싱","아이치현","2014-07-25","124.8","불검출","불검출","적합"
"10","마요네즈","효고현","2014-07-15","600","불검출","불검출","적합"
"11","드레싱","도쿄도","2014-07-10","135","불검출","불검출","적합"
"12","과자(비스킷)","가나가와현","2014-05-26","517.5","불검출","불검출","적합"
"13","과자(비스킷)","가나가와현","2014-07-30","2,160","불검출","불검출","적합"
"14","맥주","나가노현","2014-07-15","319","불검출","불검출","적합"
"15","맥주","나가노현","2014-07-12","176","불검출","불검출","적합"
