"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"56","청주","교토부","2014-07-04","108","불검출","불검출","적합"
"57","청주","효고현","2014-07-23","900","불검출","불검출","적합"
"58","청주","교토부","2014-06-11","216","불검출","불검출","적합"
"59","청주","야마가타현","2014-07-15","144","불검출","불검출","적합"
"60","어묵","야마구치현","2014-07-12","2,400","불검출","불검출","적합"
"61","캔디류(사탕)","미에현","2014-08-05","480","불검출","불검출","적합"
"62","캔디류(사탕)","미에현","2014-08-06","180","불검출","불검출","적합"
"63","유탕면류","아이치현","2014-06-30","245.7","불검출","불검출","적합"
"64","유탕면류","아이치현","2014-06-20","243","불검출","불검출","적합"
"65","유탕면류","아이치현","2014-07-08","240.3","불검출","불검출","적합"
"66","맥주","오이타현","2014-07-04","66,240","불검출","불검출","적합"
"67","캔디류(사탕)","아이치현","2014-08-04","2,520","불검출","불검출","적합"
"68","캔디류(사탕)","아이치현","2014-07-31","1,800","불검출","불검출","적합"
"69","캔디류(사탕)","아이치현","2014-08-04","1,188","불검출","불검출","적합"
"70","캔디류(사탕)","아이치현","2014-08-05","288","불검출","불검출","적합"
"71","캔디류(젤리)","아이치현","2014-07-29","162.72","불검출","불검출","적합"
"72","캔디류(젤리)","아이치현","2014-07-29","135.6","불검출","불검출","적합"
"73","향미유","사이타마현","2014-08-05","21,070","불검출","불검출","적합"
"74","캔디류(젤리)","아이치현","2014-07-02","102","불검출","불검출","적합"
"75","냉면","나가노현","2014-07-22","800","불검출","불검출","적합"
"76","카레","나가노현","2014-07-15","475.2","불검출","불검출","적합"
"77","복합조미식품","니가타현","2014-06-14","347.4","불검출","불검출","적합"
"78","카레","니가타현","2014-07-10","604.8","불검출","불검출","적합"
"79","카레","니가타현","2014-06-30","576","불검출","불검출","적합"
"80","과자(스낵과자)","아이치현","2014-07-30","828","불검출","불검출","적합"
"81","과자(스낵과자)","아이치현","2014-07-30","514.8","불검출","불검출","적합"
"82","유탕면류","이바라키현","2014-07-18","378","불검출","불검출","적합"
"83","유탕면류","이바라키현","2014-07-18","442.8","불검출","불검출","적합"
"84","청주","효고현","2014-06-24","3,780","불검출","불검출","적합"
"85","청주","효고현","2014-05-13","3,240","불검출","불검출","적합"
"86","청주","효고현","2014-06-23","16,740","불검출","불검출","적합"
"87","볶은커피","아이치현","2014-07-09","24","불검출","불검출","적합"
"88","볶은커피","아이치현","2014-05-01","24","불검출","불검출","적합"
"89","탄산음료","오사카부","2014-07-29","1,029.6","불검출","불검출","적합"
"90","유탕면류","이바라키현","2014-07-18","186.3","불검출","불검출","적합"
"91","캔디류(사탕)","미에현","2014-07-07","1,056","불검출","불검출","적합"
"92","캔디류(사탕)","미에현","2014-06-20","633.6","불검출","불검출","적합"
"93","자당지방산에스테르","시가현","2014-06-19","8,000","불검출","불검출","적합"
"94","자당지방산에스테르","시가현","2014-06-04","2,000","불검출","불검출","적합"
"95","혼합제제","효고현","2014-08-05","34","불검출","불검출","적합"
"96","혼합제제","효고현","2014-08-05","51","불검출","불검출","적합"
