"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"16","소스류","교토부","2014-07-30","680","불검출","불검출","적합"
"17","소스류","교토부","2014-06-11","258","불검출","불검출","적합"
"18","소스류","교토부","2014-07-18","262","불검출","불검출","적합"
"19","소스류","교토부","2014-07-11","9,882","불검출","불검출","적합"
"20","녹차추출물/
알로에전잎","기후현","2014-07-22","271","불검출","불검출","적합"
"21","어묵","사가현","2014-05-01","600","불검출","불검출","적합"
"22","어묵","사가현","2014-05-01","700","불검출","불검출","적합"
"23","어묵","사가현","2014-08-01","720","불검출","불검출","적합"
"24","과.채가공품","오카야마현","2014-06-26","520","불검출","불검출","적합"
"25","어묵","사가현","2014-08-01","720","불검출","불검출","적합"
"26","혼합제제","이바라키현","2014-07-09","435","불검출","불검출","적합"
"27","혼합제제","이바라키현","2014-07-17","435","불검출","불검출","적합"
"28","혼합제제","이바라키현","2014-07-09","435","불검출","불검출","적합"
"29","어묵","사가현","2014-07-01","1,200","불검출","불검출","적합"
"30","어묵","사가현","2014-05-01","600","불검출","불검출","적합"
"31","어묵","사가현","2014-08-01","792","불검출","불검출","적합"
"32","어묵","사가현","2014-08-01","1,884","불검출","불검출","적합"
"33","혼합제제","나가노현","2014-05-13","500","불검출","불검출","적합"
"34","식초절임","오사카부","2014-06-02","4.6","불검출","불검출","적합"
"35","액상차","후쿠이현","2014-06-16","684","불검출","불검출","적합"
"36","혼합음료","후쿠이현","2014-05-16","300","불검출","불검출","적합"
"37","액상차","후쿠이현","2014-06-23","180","불검출","불검출","적합"
"38","글리세린지방산
에스테르","미에현","2014-07-04","208","불검출","불검출","적합"
"39","글리세린지방산
에스테르","미에현","2014-07-28","200","불검출","불검출","적합"
"40","스피룰리나청색소","중국","2014-02-15","30","불검출","불검출","적합"
"41","카레","니가타현","2014-07-22","432","불검출","불검출","적합"
"42","카레","니가타현","2014-06-05","432","불검출","불검출","적합"
"43","카레","니가타현","2014-07-22","720","불검출","불검출","적합"
"44","비트레드","오사카부","2014-08-12","102","불검출","불검출","적합"
"45","과자(스낵과자)","나가노현","2014-05-30","376.2","불검출","불검출","적합"
"46","복합조미식품","미에현","2014-07-14","16.32","불검출","불검출","적합"
"47","국수","훗카이도","2014-07-01","500","불검출","불검출","적합"
"48","곡류가공품","후쿠시마현","2014-07-03","13.8","불검출","불검출","적합"
"49","청주","도치기현","2014-07-25","3,931.2","불검출","불검출","적합"
"50","청주","니가타현","2014-07-18","1,296","불검출","불검출","적합"
"51","청주","도치기현","2014-07-25","4,924.8","불검출","불검출","적합"
"52","청주","도치기현","2014-07-28","2,041.2","불검출","불검출","적합"
"53","청주","교토부","2014-06-03","360","불검출","불검출","적합"
"54","소주","구마모토현","2014-07-29","172.8","불검출","불검출","적합"
"55","소주","가고시마현","2014-07-09","90.72","불검출","불검출","적합"
