"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"16","맥주","나가노현","2014-07-13","176","불검출","불검출","적합"
"17","청주","이바라키현","2014-07-24","2,700","불검출","불검출","적합"
"18","소스류","미에현","2014-05-24","420","불검출","불검출","적합"
"19","혼합제제","효고현","2014-08-07","150","불검출","불검출","적합"
"20","혼합제제","효고현","2014-08-08","15","불검출","불검출","적합"
"21","기타천연착향료","효고현","2014-08-12","45","불검출","불검출","적합"
"22","혼합제제","효고현","2014-08-07","51","불검출","불검출","적합"
"23","혼합제제","효고현","2014-08-18","17","불검출","불검출","적합"
"24","카레","도치기현","2014-04-25","3,795","불검출","불검출","적합"
"25","소스류","히로시마현","2014-07-07","80","불검출","불검출","적합"
"26","소스류","히로시마현","2014-07-03","80","불검출","불검출","적합"
"27","소스류","히로시마현","2014-07-04","630","불검출","불검출","적합"
"28","카레","도치기현","2014-05-28","5,340.6","불검출","불검출","적합"
"29","소스류","히로시마현","2014-07-30","264","불검출","불검출","적합"
"30","식초절임(매실절임)","와카야마현","2014-07-09","96","불검출","불검출","적합"
"31","소스류","군마현","2014-07-14","1,170","불검출","불검출","적합"
"32","카레","도치기현","2014-04-25","8,487","불검출","불검출","적합"
"33","리큐르","미에현","2014-06-06","1,680","불검출","불검출","적합"
"34","리큐르","미에현","2014-06-23","1,260","불검출","불검출","적합"
"35","청주","교토부","2014-04-08","2,160","불검출","불검출","적합"
"36","청주","미에현","2014-07-08","1,800","불검출","불검출","적합"
"37","기타가공품","도치기현","2014-06-30","47","불검출","불검출","적합"
"38","맥주","오이타현","2014-07-04","66,240","불검출","불검출","적합"
"39","풀루란","오카야마현","2014-06-07","300","불검출","불검출","적합"
"40","탄산수소암모늄","도야마현","2014-08-11","18,000","불검출","불검출","적합"
"41","기타천연착향료","오카야마현","2014-08-11","75","불검출","불검출","적합"
"42","소스류","에히메현","2014-08-08","1,940","불검출","불검출","적합"
"43","소스류","에히메현","2014-08-06","5,490","불검출","불검출","적합"
"44","당류가공품","오카야마현","2014-06-29","17,440","불검출","불검출","적합"
"45","혼합제제","미에현","2014-08-11","1,005","불검출","불검출","적합"
"46","추출식품","에히메현","2014-08-04","3,000","불검출","불검출","적합"
"47","소스류","야마구치현","2014-06-02","200","불검출","불검출","적합"
"48","캔디류(사탕)","가나가와현","2014-07-22","194.4","불검출","불검출","적합"
"49","캔디류(사탕)","가나가와현","2014-07-17","1,656.8","불검출","불검출","적합"
"50","캔디류(사탕)","가나가와현","2014-05-30","42.8","불검출","불검출","적합"
"51","준초콜릿","가나가와현","2014-06-30","156.8","불검출","불검출","적합"
"52","준초콜릿","가나가와현","2014-07-15","74.4","불검출","불검출","적합"
"53","캔디류(젤리)","가나가와현","2014-07-17","218.4","불검출","불검출","적합"
"54","혼합제제","가나가와현","2014-08-01","360","불검출","불검출","적합"
"55","혼합제제","이바라키현","2014-05-28","630","불검출","불검출","적합"
"56","혼합제제","이바라키현","2014-07-21","510","불검출","불검출","적합"
