"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"16","락타아제","아오모리현","2014-06-05","300","불검출","불검출","적합"
"17","과자(비스킷)","아이치현","2014-07-28","273.6","불검출","불검출","적합"
"18","캔디류(사탕)","아이치현","2014-07-30","82.5","불검출","불검출","적합"
"19","혼합제제","효고현","2014-08-07","34","불검출","불검출","적합"
"20","청주","효고현","2014-07-23","1,036.8","불검출","불검출","적합"
"21","청주","효고현","2014-07-30","6,912","불검출","불검출","적합"
"22","소스류","미에현","2014-07-25","480","불검출","불검출","적합"
"23","혼합제제","효고현","2014-08-08","51","불검출","불검출","적합"
"24","혼합제제","효고현","2014-08-08","51","불검출","불검출","적합"
"25","혼합제제","효고현","2014-08-04","17","불검출","불검출","적합"
"26","혼합제제","효고현","2014-08-05","10","불검출","불검출","적합"
"27","혼합제제","효고현","2014-07-29","17","불검출","불검출","적합"
"28","혼합제제","효고현","2014-08-05","17","불검출","불검출","적합"
"29","혼합제제","효고현","2014-07-31","17","불검출","불검출","적합"
"30","혼합제제","오사카부","2014-08-08","1,008","불검출","불검출","적합"
"31","혼합제제","효고현","2014-07-29","51","불검출","불검출","적합"
"32","혼합제제","효고현","2014-08-04","17","불검출","불검출","적합"
"33","조미된장","아이치현","2014-07-21","12,000","불검출","불검출","적합"
"34","조미된장","아이치현","2014-07-04","7,000","불검출","불검출","적합"
"35","건어포류","에히메현","2014-08-08","648","불검출","불검출","적합"
"36","초콜릿가공품","이바라키현","2014-08-01","1,814.4","불검출","불검출","적합"
"37","건어포류","에히메현","2014-08-08","800","불검출","불검출","적합"
"38","소스류","에히메현","2014-08-20","3,900","불검출","불검출","적합"
"39","트랜스글루코시다아제","시가현","2014-05-21","400","불검출","불검출","적합"
"40","맥주","후쿠오카현","2014-07-22","16,440","불검출","불검출","적합"
"41","맥주","후쿠오카현","2014-07-11","58,500","불검출","불검출","적합"
"42","당류가공품","오카야마현","2014-07-14","20,000","불검출","불검출","적합"
"43","추잉껌","아이치현","2014-07-31","972","불검출","불검출","적합"
"44","과자(스낵과자)","이바라키현","2014-06-16","1,317.6","불검출","불검출","적합"
