"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","13건","-","-","38,906","-","-","-"
"1","활돔(참돔)","에히메현","2014-9-1","6,779","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-9-1","6,162","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-9-1","6,500","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-9-1","6,800","불검출","불검출","적합"
"5","활꼬막","사가현","2014-9-1","120","불검출","불검출","적합"
"6","냉장돔(황돔)","나가사키현","2014-9-1","180","불검출","불검출","적합"
"7","냉장돔(황돔)","후쿠오카현","2014-9-1","5","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2014-9-1","1,184","불검출","불검출","적합"
"9","냉장돔(참돔)","야마구치현","2014-9-1","705","불검출","불검출","적합"
"10","냉장명태","홋카이도","2014-9-1","2,686","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2014-9-1","3,080","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2014-9-1","2,416","불검출","불검출","적합"
"13","활장어(먹장어)","후쿠오카현","2014-9-1","2,289","불검출","불검출","적합"
