"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","11건","-","-","18,934","-","-","-"
"1","활돔(참돔)","에히메현","2014-8-29","5,892","불검출","불검출","적합"
"2","활돔(돌돔)","미야자키현","2014-8-29","934","불검출","불검출","적합"
"3","냉장돔(참돔)","야마구치현","2014-8-29","915","불검출","불검출","적합"
"4","냉장돔(황돔)","나가사키현","2014-8-29","1,448","불검출","불검출","적합"
"5","냉장홍어","야마구치현","2014-8-29","144","불검출","불검출","적합"
"6","냉장돔(황돔)","야마구치현","2014-8-29","380","불검출","불검출","적합"
"7","냉장돔(황돔)","야마구치현","2014-8-29","255","불검출","불검출","적합"
"8","냉장돔(참돔)","후쿠오카현","2014-8-29","140","불검출","불검출","적합"
"9","냉장갈치","오이타현","2014-8-29","475","불검출","불검출","적합"
"10","활가리비","홋카이도","2014-8-29","6,695","불검출","불검출","적합"
"11","활장어(먹장어)","후쿠오카현","2014-8-29","1,656","불검출","불검출","적합"
