"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"190","절임식품","중국","2018-05-09","300","불검출","불검출","적합"
"191","고형차","도야마현","2018-07-10","876","불검출","불검출","적합"
"192","청주","도치기현","2019-02-06","10,886","불검출","불검출","적합"
"193","청주","도치기현","2019-02-07","3,888","불검출","불검출","적합"
"194","혼합제제","효고현","2019-02-19","345","불검출","불검출","적합"
"195","혼합제제","와카야마현","2019-01-28","45","불검출","불검출","적합"
"196","고형차","효고현","2019-02-14","12,000","불검출","불검출","적합"
"197","볶은커피","돗토리현","2019-02-09","96","불검출","불검출","적합"
"198","볶은커피","돗토리현","2019-02-08","96","불검출","불검출","적합"
"199","캔디류","아이치현","2019-02-12","252","불검출","불검출","적합"
"200","캔디류","아이치현","2019-02-05","157","불검출","불검출","적합"
"201","캔디류","아이치현","2018-02-08","314","불검출","불검출","적합"
"202","캔디류","아이치현","2019-02-06","220","불검출","불검출","적합"
"203","과자","야마가타현","2019-02-08","92","불검출","불검출","적합"
"204","과자","니가타현","2019-02-07","188","불검출","불검출","적합"
"205","볶은커피","군마현","2018-12-11","33","불검출","불검출","적합"
"206","볶은커피","미에현","2019-01-30","101","불검출","불검출","적합"
"207","캔디류","아이치현","2019-01-07","153","불검출","불검출","적합"
"208","시클로덱스트린시럽","시즈오카현","2019-01-29","12,000","불검출","불검출","적합"
"209","캔디류","아이치현","2019-02-06","440","불검출","불검출","적합"
"210","과자","도쿄도","2019-01-18","3,456","불검출","불검출","적합"
"211","가공소금","오이타현","2018-11-28","14","불검출","불검출","적합"
"212","볶은커피","미에현","2019-01-02","42","2","불검출","취하"
