"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"85","당류가공품","가나가와현","2019-02-12","1,000","불검출","불검출","적합"
"86","캔디류","시가현","2019-02-15","600","불검출","불검출","적합"
"87","소스","도치기현","2019-02-04","16,729","불검출","불검출","적합"
"88","합성향료","효고현","2019-02-15","17","불검출","불검출","적합"
"89","혼합제제","효고현","2019-02-15","17","불검출","불검출","적합"
"90","혼합제제","효고현","2019-02-14","17","불검출","불검출","적합"
"91","합성향료","효고현","2019-02-15","17","불검출","불검출","적합"
"92","기타가공품","와카야마현","2019-02-11","2,000","불검출","불검출","적합"
"93","합성향료","효고현","2019-02-14","204","불검출","불검출","적합"
"94","혼합제제","효고현","2019-02-14","153","불검출","불검출","적합"
"95","기타가공품","와카야마현","2019-02-09","4,000","불검출","불검출","적합"
"96","합성향료","효고현","2019-02-15","51","불검출","불검출","적합"
"97","합성향료","효고현","2019-02-14","40","불검출","불검출","적합"
"98","기타 수산물가공품","후쿠시마현","2019-02-05","240","불검출","불검출","적합"
"99","커피/건조","브라질","2016-12-23","7,560","불검출","불검출","적합"
"100","인베르타아제","아오모리현","2017-11-27","30","불검출","불검출","적합"
"101","커피/건조","브라질","2016-12-06","7,080","불검출","불검출","적합"
"102","청주","아이치현","2019-01-28","5,400","불검출","불검출","적합"
"103","기타 수산물가공품","후쿠시마현","2019-02-13","660","불검출","불검출","적합"
"104","향신료조제품","도쿄도","2019-02-05","1,320","불검출","불검출","적합"
"105","소스","효고현","2019-02-21","11,565","불검출","불검출","적합"
"106","혼합제제","오사카부","2019-02-12","30","불검출","불검출","적합"
"107","빵류","사이타마현","2018-10-19","11,232","불검출","불검출","적합"
"108","청주","사가현","2019-02-04","173","불검출","불검출","적합"
"109","청주","사가현","2019-02-04","173","불검출","불검출","적합"
"110","청주","사가현","2019-02-12","173","불검출","불검출","적합"
"111","청주","사가현","2019-02-05","281","불검출","불검출","적합"
"112","청주","사가현","2019-01-08","259","불검출","불검출","적합"
"113","청주","니가타현","2019-01-29","864","불검출","불검출","적합"
"114","청주","니가타현","2019-02-06","864","불검출","불검출","적합"
"115","소스","히로시마현","2019-01-15","1,322","불검출","불검출","적합"
"116","소스","히로시마현","2019-01-10","615","불검출","불검출","적합"
"117","혼합제제","도쿄도","2019-02-13","12","불검출","불검출","적합"
"118","가공소금","오이타현","2018-11-28","14","불검출","불검출","적합"
"119","가공소금","오이타현","2018-11-28","14","불검출","불검출","적합"
