"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","활돔(참돔)","에히메현","2019-03-12","7,792","불검출","불검출","적합"
"22","활돔(참돔)","에히메현","2019-03-12","7,114","불검출","불검출","적합"
"23","활돔(참돔)","에히메현","2019-03-12","4,817","불검출","불검출","적합"
"24","냉장갈치","오이타현","2019-03-12","475","불검출","불검출","적합"
"25","냉장홍어","홋카이도","2019-03-12","2,165","불검출","불검출","적합"
"26","냉장명태","홋카이도","2019-03-12","1,300","불검출","불검출","적합"
"27","활가리비","홋카이도","2019-03-12","7,208","불검출","불검출","적합"
"28","냉장명태","홋카이도","2019-03-12","1,000","불검출","불검출","적합"
"29","냉장명태","홋카이도","2019-03-12","1,950","불검출","불검출","적합"
"30","활돔(돌돔)","가나가와현","2019-03-12","898","불검출","불검출","적합"
"31","활돔(참돔)","에히메현","2019-03-12","8,126","불검출","불검출","적합"
"32","냉장홍어","홋카이도","2019-03-12","3,595","불검출","불검출","적합"
"33","냉장명태","홋카이도","2019-03-12","3,588","불검출","불검출","적합"
"34","냉장준치","효고현","2019-03-12","312","불검출","불검출","적합"
"35","활돔(돌돔)","가나가와현","2019-03-12","811","불검출","불검출","적합"
"36","냉장홍어","야마구치현","2019-03-12","444","불검출","불검출","적합"
"37","활가리비","홋카이도","2019-03-12","6,970","불검출","불검출","적합"
"38","냉장명태","홋카이도","2019-03-12","3,250","불검출","불검출","적합"
"39","냉장홍어","홋카이도","2019-03-12","10,080","불검출","불검출","적합"
"합계","","-","-","115,097","-","-","-"
