"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","가공두부","나가노현","2019-02-07","750","불검출","불검출","적합"
"16","맥주","교토부","2019-02-11","23,398","불검출","불검출","적합"
"17","카레(커리)","니가타현","2018-11-30","396","불검출","불검출","적합"
"18","탄산음료","오사카부","2019-02-04","2,465","불검출","불검출","적합"
"19","기타기구등의
살균소독제","미국","2018-10-11","772","불검출","불검출","적합"
"20","빙과","아이치현","2019-02-19","28,032","불검출","불검출","적합"
"21","복합조미식품","교토부","2018-12-07","1,380","불검출","불검출","적합"
"22","맥주","후쿠오카현","2019-02-06","81,007","불검출","불검출","적합"
"23","소스","아이치현","2019-02-18","11,880","불검출","불검출","적합"
"24","소스","도치기현","2019-01-26","432","불검출","불검출","적합"
"25","소스","도치기현","2019-01-26","432","불검출","불검출","적합"
"26","소스","사가현","2019-02-20","984","불검출","불검출","적합"
"27","카복시메틸
셀룰로스나트륨","시마네현","2018-12-05","1,000","불검출","불검출","적합"
"28","혼합제제","히로시마현","2019-02-05","300","불검출","불검출","적합"
"29","α-아밀라아제(세균성)","시가현","2019-01-16","140","불검출","불검출","적합"
"30","혼합제제","오카야마현","2019-01-29","225","불검출","불검출","적합"
"31","혼합제제","오사카부","2019-01-30","160","불검출","불검출","적합"
"32","혼합제제","시즈오카현","2019-02-08","4,420","불검출","불검출","적합"
"33","곡류가공품","히로시마현","2019-02-18","23,270","불검출","불검출","적합"
"34","혼합제제","오카야마현","2019-01-30","150","불검출","불검출","적합"
"35","조미건어포","훗카이도","2019-02-16","1,600","불검출","불검출","적합"
"36","기타 식용유지가공품","훗카이도","2019-02-14","3,008","불검출","불검출","적합"
"37","고추냉이/신선,냉장","도쿄도","2019-02-27","40","불검출","불검출","적합"
"38","당절임","나가노현","2019-02-08","202","불검출","불검출","적합"
"39","곡류가공품","교토부","2019-02-13","161","불검출","불검출","적합"
"40","건면","아키타현","2019-02-08","1,500","불검출","불검출","적합"
"41","혼합제제","사이타마현","2019-01-28","504","불검출","불검출","적합"
"42","양조간장","지바현","2019-01-15","6,318","불검출","불검출","적합"
"43","소스","지바현","2019-01-17","60","불검출","불검출","적합"
"44","소스","지바현","2019-01-11","1,274","불검출","불검출","적합"
"45","소스","히로시마현","2019-01-28","1,980","불검출","불검출","적합"
"46","소스","히로시마현","2019-01-07","2,070","불검출","불검출","적합"
"47","소스","히로시마현","2019-01-29","2,520","불검출","불검출","적합"
"48","소스","히로시마현","2019-02-04","2,520","불검출","불검출","적합"
