"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장준치","구마모토현","2018-04-05","72","불검출","불검출","적합"
"2","활가리비","홋카이도","2018-04-05","13,443","불검출","불검출","적합"
"3","냉장방어(잿방어)","후쿠오카현","2018-04-05","8","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2018-04-05","11,199","불검출","불검출","적합"
"5","활가리비","홋카이도","2018-04-05","7,112","불검출","불검출","적합"
"6","냉장대구","홋카이도","2018-04-05","1,500","불검출","불검출","적합"
"7","냉장홍어","야마구치현","2018-04-05","490","불검출","불검출","적합"
"8","냉장갈치","에히메현","2018-04-05","140","불검출","불검출","적합"
"9","냉장돔(금눈돔)","후쿠오카현","2018-04-05","5","불검출","불검출","적합"
"10","냉동갈치","야마구치현","2018-04-05","656","불검출","불검출","적합"
"11","냉동기름치","태평양","2018-04-05","4,349","불검출","불검출","적합"
"12","냉장명태","홋카이도","2018-04-05","324","불검출","불검출","적합"
"13","냉장대구","홋카이도","2018-04-05","1,010","불검출","불검출","적합"
"14","활가리비","홋카이도","2018-04-05","7,266","불검출","불검출","적합"
"15","냉장가오리","야마구치현","2018-04-05","190","불검출","불검출","적합"
"합계","","-","-","47,764","-","-","-"
