"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장준치","구마모토현","2018-04-03","104","불검출","불검출","적합"
"2","냉장가오리","야마구치현","2018-04-03","295","불검출","불검출","적합"
"3","냉장명태","홋카이도","2018-04-03","1,212","불검출","불검출","적합"
"4","활가리비","홋카이도","2018-04-03","7,238","불검출","불검출","적합"
"5","활돔(돌돔)","미에현","2018-04-03","1,012","불검출","불검출","적합"
"6","냉동새치(황새치,F,횟감)","대서양","2018-04-03","155","불검출","불검출","적합"
"7","활돔(돌돔)","가나가와현","2018-04-03","1,302","불검출","불검출","적합"
"8","냉동다랑어(눈다랑어,목살)","태평양","2018-04-03","195","불검출","불검출","적합"
"9","냉장명태","홋카이도","2018-04-03","2,210","불검출","불검출","적합"
"10","냉장대구","홋카이도","2018-04-03","2,600","불검출","불검출","적합"
"11","냉장병어","오이타현","2018-04-03","176","불검출","불검출","적합"
"12","냉동새치(황새치,목살)","대서양","2018-04-03","80","불검출","불검출","적합"
"13","냉장갈치","오이타현","2018-04-03","800","불검출","불검출","적합"
"14","냉장돔(황돔)","야마구치현","2018-04-03","180","불검출","불검출","적합"
"15","활장어(먹장어)","나가사키현","2018-04-03","1,749","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2018-04-03","1,529","불검출","불검출","적합"
"17","활돔(참돔)","나가사키현","2018-04-03","5,766","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2018-04-03","2,150","불검출","불검출","적합"
"19","냉동다랑어(눈다랑어,F,횟감)","태평양","2018-04-03","230","불검출","불검출","적합"
"20","냉동갈치","가나가와현","2018-04-03","1,600","불검출","불검출","적합"
