"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"47","캔디류(사탕)","아이치현","2016-12-23","1,440","불검출","불검출","적합"
"48","청주","시즈오카현","2016-11-24","130","불검출","불검출","적합"
"49","청주","아이치현","2016-11-28","240","불검출","불검출","적합"
"50","청주","야마구치현","2016-12-04","259","불검출","불검출","적합"
"51","청주","돗토리현","2016-12-07","86","불검출","불검출","적합"
"52","캔디류(사탕)","아이치현","2016-12-22","1,584","불검출","불검출","적합"
"53","건어포류","교토부","2016-12-20","250","불검출","불검출","적합"
"54","청주","훗카이도","2016-11-11","115","불검출","불검출","적합"
"55","청주","훗카이도","2016-10-19","648","불검출","불검출","적합"
"56","캔디류(젤리)","나라현","2016-12-15","2,448","불검출","불검출","적합"
"57","향신료조제품(고추
냉이가공품)","도쿄도","2016-12-16","660","불검출","불검출","적합"
"58","소스류","교토부","2016-12-10","1,016","불검출","불검출","적합"
"59","캔디류(젤리)","나라현","2016-12-16","2,419","불검출","불검출","적합"
"60","과자(스낵과자)","사이타마현","2016-12-01","480","불검출","불검출","적합"
"61","국수","히로시마현","2016-06-17","1,440","불검출","불검출","적합"
"62","캔디류(사탕)","아이치현","2016-12-07","168","불검출","불검출","적합"
"63","청주","니가타현","2016-12-09","216","불검출","불검출","적합"
"64","청주","나라현","2016-12-01","112","불검출","불검출","적합"
"65","청주","니가타현","2016-12-02","130","불검출","불검출","적합"
"66","액상차","와카야마현","2016-12-05","3,600","불검출","불검출","적합"
"67","수산물가공품","후쿠시마현","2016-11-22","360","불검출","불검출","적합"
"68","기타가공품","도야마현","2016-12-21","550","불검출","불검출","적합"
"69","과자(쿠키)","도치기현","2016-11-14","89","불검출","불검출","적합"
"70","유탕면류","아이치현","2016-10-29","164","불검출","불검출","적합"
"71","볶은커피","미에현","2016-11-08","47","불검출","불검출","적합"
"72","소스류","시즈오카현","2016-11-14","500","불검출","불검출","적합"
"73","카레","야마가타현","2016-10-28","48","불검출","불검출","적합"
"74","소주","미야자키현","2016-12-05","86","불검출","불검출","적합"
"75","청주","니가타현","2016-12-07","43","불검출","불검출","적합"
"76","소스류","구마모토현","2016-10-06","420","불검출","불검출","적합"
"77","국수","구마모토현","2016-11-18","275","불검출","불검출","적합"
"78","과자(비스킷)","아이치현","2016-12-12","137","불검출","불검출","적합"
"79","카레분","사이타마현","2016-11-08","240","불검출","불검출","적합"
"80","유탕면류","아이치현","2016-11-12","462","불검출","불검출","적합"
