"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"81","효모추출물제품","가나가와현","2015-12-01","240","불검출","불검출","적합"
"82","트랜스글루타미나아제","가나가와현","2015-11-13","320","불검출","불검출","적합"
"83","효모추출물제품","오이타현","2015-10-21","60","불검출","불검출","적합"
"84","5'-이노신산이나트륨","가나가와현","2014-03-12","200","불검출","불검출","적합"
"85","양조간장","지바현","2016-01-07","648","불검출","불검출","적합"
"86","혼합제제","군마현","2016-01-29","360","불검출","불검출","적합"
"87","혼합제제","가나가와현","2016-01-29","140","불검출","불검출","적합"
"88","혼합제제","사이타마현","2015-11-13","8","불검출","불검출","적합"
"89","혼합제제","사이타마현","2015-10-28","128","불검출","불검출","적합"
"90","혼합제제","사이타마현","2016-01-26","32","불검출","불검출","적합"
"91","혼합제제","사이타마현","2015-08-17","60","불검출","불검출","적합"
"92","혼합제제","사이타마현","2015-11-30","200","불검출","불검출","적합"
"93","혼합제제","사이타마현","2015-11-30","140","불검출","불검출","적합"
"94","혼합제제","사이타마현","2016-01-06","70","불검출","불검출","적합"
"95","글리세린","효고현","2016-01-07","750","불검출","불검출","적합"
"96","가공두부","후쿠오카현","2016-02-09","1,802","불검출","불검출","적합"
"97","볶은커피","오사카부","2016-01-11","242","불검출","불검출","적합"
"98","빵류(카스텔라)","나가사키현","2016-02-06","33","불검출","불검출","적합"
"99","국수","후쿠오카현","2016-01-31","3,750","불검출","불검출","적합"
"100","가공두부","후쿠오카현","2015-12-08","12,060","불검출","불검출","적합"
"101","수산물가공품","후쿠시마현","2016-01-14","300","불검출","불검출","적합"
"102","수산물가공품","후쿠시마현","2016-01-15","600","불검출","불검출","적합"
"103","수산물가공품","후쿠시마현","2016-01-19","600","불검출","불검출","적합"
"104","수산물가공품","후쿠시마현","2016-01-13","360","불검출","불검출","적합"
"105","수산물가공품","후쿠시마현","2016-01-15","720","불검출","불검출","적합"
"106","양념젓갈","후쿠시마현","2016-01-18","400","불검출","불검출","적합"
"107","소스류","와카야마현","2016-01-29","50","불검출","불검출","적합"
"108","수산물가공품","미에현","2016-01-26","1,200","불검출","불검출","적합"
"109","소스류","군마현","2015-12-26","216","불검출","불검출","적합"
"110","향신료조제품(고추
냉이가공품)","도쿄도","2016-01-27","1,320","불검출","불검출","적합"
"111","가공두부","오사카부","2016-01-21","1,000","불검출","불검출","적합"
"112","혼합제제","나가노현","2016-02-04","400","불검출","불검출","적합"
"113","기타천연착향료","나가노현","2016-01-27","400","불검출","불검출","적합"
"114","식초절임","나가노현","2016-01-05","1,050","불검출","불검출","적합"
