"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","219","1,358,047","2","6,900","171","1,315,946","0","0","46","35,201"
"10.10","77","398,984","2","6,900","48","371,190","0","0","27","20,894"
"10.11","142","959,063","0","0","123","944,756","0","0","19","14,307"
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
