"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","기타식초","도치기현","2015-11-25","4,730","불검출","불검출","적합"
"15","떡류","니가타현","2015-11-12","90","불검출","불검출","적합"
"16","소스류","군마현","2015-11-13","675","불검출","불검출","적합"
"17","수산물가공품","오사카부","2015-12-04","75","불검출","불검출","적합"
"18","소스류","도치기현","2015-11-16","1,000","불검출","불검출","적합"
"19","과·채가공품","기후현","2015-11-20","26","불검출","불검출","적합"
"20","과자(크래커)","이바라키현","2015-11-11","288","불검출","불검출","적합"
"21","과자(쿠키)","니가타현","2015-12-03","249.75","불검출","불검출","적합"
"22","카레","니가타현","2015-11-04","600","불검출","불검출","적합"
"23","소스류","도치기현","2015-12-10","180","불검출","불검출","적합"
"24","혼합제제","오사카부","2015-12-21","300","불검출","불검출","적합"
"25","밀크초콜릿","훗카이도","2015-12-24","1,642.5","불검출","불검출","적합"
"26","밀크초콜릿","훗카이도","2015-12-24","570","불검출","불검출","적합"
"27","밀크초콜릿","훗카이도","2015-12-24","135","불검출","불검출","적합"
"28","화이트초콜릿","훗카이도","2015-12-24","270","불검출","불검출","적합"
"29","화이트초콜릿","훗카이도","2015-12-24","84","불검출","불검출","적합"
"30","초콜릿","훗카이도","2015-12-24","78","불검출","불검출","적합"
"31","초콜릿","훗카이도","2015-12-24","48","불검출","불검출","적합"
"32","초콜릿가공품","훗카이도","2015-12-24","150","불검출","불검출","적합"
"33","맥주","시가현","2015-11-18","672","불검출","불검출","적합"
"34","맥주","나가노현","2015-11-28","672","불검출","불검출","적합"
"35","청주","아이치현","2015-12-19","5,724","불검출","불검출","적합"
"36","청주","아이치현","2015-12-19","810","불검출","불검출","적합"
"37","어묵","효고현","2015-12-15","6,154","불검출","불검출","적합"
"38","청주","아오모리현","2015-09-16","3,378","불검출","불검출","적합"
"39","청주","아오모리현","2015-12-03","108","불검출","불검출","적합"
"40","청주","아오모리현","2015-12-21","933.12","불검출","불검출","적합"
"41","건어포류","에히메현","2015-12-16","225.6","불검출","불검출","적합"
"42","탄산수소암모늄","도야마현","2015-12-16","18,000","불검출","불검출","적합"
"43","과자(스낵과자)","사이타마현","2015-12-02","228","불검출","불검출","적합"
"44","양파/신선,냉장","훗카이도","","288,000","불검출","불검출","적합"
"45","청주","효고현","2015-12-05","432","불검출","불검출","적합"
"46","청주","효고현","2015-11-06","216","불검출","불검출","적합"
"47","염화마그네슘","오카야마현","2015-12-16","17,000","불검출","불검출","적합"
