"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"20","과자(쿠키)","군마현","2014-07-15","190.4","불검출","불검출","적합"
"21","과자(쿠키)","군마현","2014-07-09","399","불검출","불검출","적합"
"22","빵류(카스텔라)","도쿄도","2014-07-22","105.6","불검출","불검출","적합"
"23","청주","이와테현","2014-07-01","172.8","불검출","불검출","적합"
"24","청주","이와테현","2014-07-25","259.2","불검출","불검출","적합"
"25","청주","이와테현","2014-07-25","864","불검출","불검출","적합"
"26","청주","히로시마현","2014-06-13","72","불검출","불검출","적합"
"27","청주","히로시마현","2014-06-16","482.4","불검출","불검출","적합"
"28","청주","야마가타현","2014-07-15","144","불검출","불검출","적합"
"29","빵류(카스텔라)","사이타마현","2014-07-22","151.2","불검출","불검출","적합"
"30","청주","미에현","2014-06-05","2,400","불검출","불검출","적합"
"31","혼합제제","오카야마현","2014-07-07","4","불검출","불검출","적합"
"32","빵류(그외 빵류)","가가와현","2014-07-22","128","불검출","불검출","적합"
"33","빵류(카스텔라)","도쿄도","2014-07-22","105.6","불검출","불검출","적합"
"34","빵류(카스텔라)","사이타마현","2014-07-22","105.6","불검출","불검출","적합"
"35","청주","아오모리현","2014-07-17","622.08","불검출","불검출","적합"
"36","청주","아오모리현","2014-08-04","280.8","불검출","불검출","적합"
"37","혼합제제","시즈오카현","2014-07-11","50","불검출","불검출","적합"
"38","스쿠알렌(원료성)","지바현","2014-07-31","170","불검출","불검출","적합"
"39","소스류","에히메현","2014-08-06","1,080","불검출","불검출","적합"
"40","추잉껌","아이치현","2014-07-31","3,960","불검출","불검출","적합"
"41","기타천연착향료","오사카부","2014-08-11","46","불검출","불검출","적합"
"42","소스류","에히메현","2014-08-04","4,522.7","불검출","불검출","적합"
"43","기타천연착향료","오카야마현","2014-04-07","180","불검출","불검출","적합"
"44","혼합제제","효고현","2014-07-29","85","불검출","불검출","적합"
"45","글리세린지방산
에스테르","미에현","2014-07-15","112","불검출","불검출","적합"
"46","L-글루타민산나트륨","대한민국","2013-06-12","7,500","불검출","불검출","적합"
"47","커피/건조","콜롬비아","2013-06-04","1,050","불검출","불검출","적합"
"48","혼합제제","나가노현","2014-07-25","500","불검출","불검출","적합"
"49","복합조미식품","도치기현","2014-07-04","768","불검출","불검출","적합"
"50","향신료조제품
(고추냉이가공품)","사이타마현","2014-07-12","430","불검출","불검출","적합"
"51","향신료조제품
(고추냉이가공품)","사이타마현","2014-07-09","129","불검출","불검출","적합"
"52","혼합제제","효고현","2014-07-22","2,000","불검출","불검출","적합"
"53","혼합제제","효고현","2014-08-04","1,000","불검출","불검출","적합"
"54","혼합제제","효고현","2014-07-23","4,000","불검출","불검출","적합"
"55","당류가공품","효고현","2014-07-23","620","불검출","불검출","적합"
"56","혼합제제","효고현","2014-08-04","1,540","불검출","불검출","적합"
"57","복합조미식품","오사카부","2014-07-23","1,340","불검출","불검출","적합"
"58","기타주류","야마구치현","2014-07-16","3,500","불검출","불검출","적합"
"59","알긴산프로필렌
글리콜","지바현","2014-07-15","1,000","불검출","불검출","적합"
"60","물엿","가고시마현","2014-07-25","2,100","불검출","불검출","적합"
"61","복합조미식품","오사카부","2014-07-19","2,220","불검출","불검출","적합"
"62","고춧가루","시가현","2014-06-02","250","불검출","불검출","적합"
"63","아질산나트륨","오사카부","2014-06-12","5","불검출","불검출","적합"
"64","복합조미식품","후쿠오카현","2014-07-03","500","불검출","불검출","적합"
"65","디아스타아제","도쿄도","2014-07-18","1,000","불검출","불검출","적합"
"66","물엿","효고현","2014-07-08","3,000","불검출","불검출","적합"
