"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏) 건수 중량(㎏)","","","","","","","","",""
"합계","154","641,636","1","180","106","613,372","1","1,224","46","26,860"
"8.25","77","70,499","1","180","44","49,052","0","0","32","21,267"
"8.26","77","571,137","0","0","62","564,320","1","1,224","14","5,593"
"8.27","","","","","","","","","",""
"8.28","","","","","","","","","",""
"8.29","","","","","","","","","",""
