"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"20","양조간장","지바현","2014-07-02","884.52","불검출","불검출","적합"
"21","소스류","지바현","2014-06-14","990","불검출","불검출","적합"
"22","소스류","지바현","2014-07-11","115.56","불검출","불검출","적합"
"23","소스류","지바현","2014-07-10","4,500","불검출","불검출","적합"
"24","소스류","지바현","2014-06-27","154.8","불검출","불검출","적합"
"25","소스류","지바현","2014-06-05","561.6","불검출","불검출","적합"
"26","캔디류(사탕)","도야마현","2014-07-04","348","불검출","불검출","적합"
"27","혼합제제","사이타마현","2014-07-29","25","불검출","불검출","적합"
"28","밀크초콜릿","가나가와현","2014-07-04","806.4","불검출","불검출","적합"
"29","폴리글리세린
지방산에스테르","미에현","2014-04-22","90","불검출","불검출","적합"
"30","자당지방산에스테르","미에현","2014-06-29","96","불검출","불검출","적합"
"31","자당지방산에스테르","미에현","2014-06-30","2,880","불검출","불검출","적합"
"32","자당지방산에스테르","미에현","2014-05-14","3,600","불검출","불검출","적합"
"33","화이트초콜릿","가나가와현","2014-07-30","1,142.4","불검출","불검출","적합"
"34","준초콜릿","가나가와현","2014-07-02","67.2","불검출","불검출","적합"
"35","5'-이노신산이나트륨","가나가와현","2013-07-02","600","불검출","불검출","적합"
"36","빵류(케이크)","돗토리현","2014-08-01","1,984","불검출","불검출","적합"
"37","빵류(케이크)","돗토리현","2014-07-31","1,856","불검출","불검출","적합"
"38","소스류","에히메현","2014-06-26","3,600","불검출","불검출","적합"
"39","초콜릿가공품","오사카부","2014-07-22","2,066.4","불검출","불검출","적합"
"40","청주","나라현","2014-07-28","695.52","불검출","불검출","적합"
"41","혼합제제","가나가와현","2014-07-23","40","불검출","불검출","적합"
"42","혼합제제","가나가와현","2014-07-28","200","불검출","불검출","적합"
"43","기타천연착향료","가나가와현","2014-07-25","80","불검출","불검출","적합"
"44","혼합제제","가나가와현","2014-07-25","160","불검출","불검출","적합"
"45","혼합제제","가나가와현","2014-07-17","960","불검출","불검출","적합"
"46","혼합제제","효고현","2014-07-29","34","불검출","불검출","적합"
"47","혼합제제","효고현","2014-07-28","34","불검출","불검출","적합"
"48","혼합제제","효고현","2014-07-28","17","불검출","불검출","적합"
"49","혼합제제","효고현","2014-07-29","17","불검출","불검출","적합"
"50","혼합제제","시즈오카현","2014-07-25","50","불검출","불검출","적합"
"51","혼합제제","시즈오카현","2014-07-23","100","불검출","불검출","적합"
"52","혼합제제","시즈오카현","2014-07-25","1,500","불검출","불검출","적합"
"53","혼합제제","나가노현","2014-08-06","600","불검출","불검출","적합"
"54","혼합제제","가나가와현","2014-08-05","2,000","불검출","불검출","적합"
"55","초콜릿가공품","사이타마현","2014-07-22","219","불검출","불검출","적합"
"56","수산물가공품","효고현","2014-08-06","215","불검출","불검출","적합"
"57","수산물가공품","효고현","2014-08-05","840","불검출","불검출","적합"
"58","수산물가공품","효고현","2014-07-31","4,800","불검출","불검출","적합"
"59","수산물가공품","효고현","2014-07-30","360","불검출","불검출","적합"
"60","수산물가공품","효고현","2014-08-06","322","불검출","불검출","적합"
"61","수산물가공품","훗카이도","2013-10-15","360","불검출","불검출","적합"
"62","혼합제제","효고현","2014-07-29","5,000","불검출","불검출","적합"
"63","초콜릿가공품","이바라키현","2014-07-14","684","불검출","불검출","적합"
"64","밀크초콜릿","사이타마현","2014-07-23","482.4","불검출","불검출","적합"
"65","초콜릿가공품","사이타마현","2014-07-03","383.03","불검출","불검출","적합"
"66","초콜릿가공품","사이타마현","2014-07-01","240.8","불검출","불검출","적합"
"67","혼합제제","효고현","2014-07-29","3,000","불검출","불검출","적합"
"68","초콜릿가공품","사이타마현","2014-07-01","187.6","불검출","불검출","적합"
