"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"81","효모추출물제품","가나가와현","2016-07-01","390","불검출","불검출","적합"
"82","혼합제제","오사카부","2016-08-25","17","불검출","불검출","적합"
"83","혼합제제","오사카부","2016-09-01","34","불검출","불검출","적합"
"84","청주","와카야마현","2016-08-25","324","불검출","불검출","적합"
"85","볶은커피","오사카부","","1,578","불검출","불검출","적합"
"86","빵류(케이크)","야마나시현","2016-08-20","8","불검출","불검출","적합"
"87","볶은커피","시즈오카현","2016-06-15","600","불검출","불검출","적합"
"88","볶은커피","효고현","2016-07-27","48","불검출","불검출","적합"
"89","곡류가공품","시즈오카현","2016-07-08","1,700","불검출","불검출","적합"
"90","과실주","야마나시현","","104","불검출","불검출","적합"
"91","과자(비스킷)","기후현","2016-08-29","108","불검출","불검출","적합"
"92","볶은커피","효고현","2016-08-01","48","불검출","불검출","적합"
"93","볶은커피","시즈오카현","2016-06-28","43","불검출","불검출","적합"
"94","혼합장","훗카이도","2016-08-09","2,079","불검출","불검출","적합"
"95","소스류","시즈오카현","2016-08-18","941","불검출","불검출","적합"
"96","볶은커피","시즈오카현","2016-07-26","43","불검출","불검출","적합"
"97","혼합제제","오사카부","2016-08-26","17","불검출","불검출","적합"
"98","청주","나라현","2016-07-20","259","불검출","불검출","적합"
"99","위스키","가고시마현","","61","불검출","불검출","적합"
"100","과자(스낵과자)","야마가타현","2016-08-25","150","불검출","불검출","적합"
