"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","혼합제제","와카야마현","2016-08-16","30","불검출","불검출","적합"
"15","청주","효고현","2016-07-21","1,800","불검출","불검출","적합"
"16","복합조미식품","가나가와현","2016-06-18","350","불검출","불검출","적합"
"17","캔디류(젤리)","나가노현","2016-08-31","250","불검출","불검출","적합"
"18","당류가공품","오사카부","2016-08-09","198","불검출","불검출","적합"
"19","소스류","도치기현","2016-08-02","12,344","불검출","불검출","적합"
"20","청주","돗토리현","2016-09-01","72","불검출","불검출","적합"
"21","트랜스글루타미나아제","가나가와현","2016-06-14","130","불검출","불검출","적합"
"22","트랜스글루타미나아제","가나가와현","2016-06-10","360","불검출","불검출","적합"
"23","복합조미식품","가나가와현","2016-07-05","750","불검출","불검출","적합"
"24","소스류","도치기현","2016-08-19","5,564","불검출","불검출","적합"
"25","과자(스낵과자)","아이치현","2016-09-01","504","불검출","불검출","적합"
"26","무기질","기후현","2016-07-08","158","불검출","불검출","적합"
"27","패밀리밀크초콜릿","사이타마현","2016-07-12","136","불검출","불검출","적합"
"28","당류가공품","교토부","2016-08-01","385","불검출","불검출","적합"
"29","혼합제제","사이타마현","2016-09-06","160","불검출","불검출","적합"
"30","식초절임","사이타마현","2016-08-19","36","불검출","불검출","적합"
"31","혼합제제","시즈오카현","2016-07-13","3,036","불검출","불검출","적합"
"32","공액리놀레산","시즈오카현","2016-07-15","839","불검출","불검출","적합"
"33","즉석조리식품","가나가와현","2016-08-01","8,792","불검출","불검출","적합"
"34","볶은커피","효고현","2016-09-06","480","불검출","불검출","적합"
"35","혼합제제","와카야마현","2016-08-16","15","불검출","불검출","적합"
"36","혼합제제","오사카부","2016-08-29","150","불검출","불검출","적합"
"37","트랜스글루타미나아제","가나가와현","2016-06-09","60","불검출","불검출","적합"
"38","과자(스낵과자)","니가타현","2016-08-22","1,224","불검출","불검출","적합"
"39","발효식초","도치기현","2016-08-17","92","불검출","불검출","적합"
"40","복합조미식품","후쿠오카현","2016-09-13","625","불검출","불검출","적합"
"41","수산물가공품","후쿠시마현","2016-08-10","240","불검출","불검출","적합"
"42","소스류","교토부","2016-08-27","2,470","불검출","불검출","적합"
"43","소스류","교토부","2016-07-06","675","불검출","불검출","적합"
"44","초콜릿가공품","이바라키현","2016-08-22","17,292","불검출","불검출","적합"
"45","초콜릿","훗카이도","2016-09-06","72","불검출","불검출","적합"
"46","청주","효고현","2016-08-01","336","불검출","불검출","적합"
"47","과자(비스킷)","아이치현","2016-09-01","400","불검출","불검출","적합"
