"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"14","국수","사이타마현","2016-02-10","789.6","불검출","불검출","적합"
"15","국수","사이타마현","2016-02-10","745.6","불검출","불검출","적합"
"16","국수","사이타마현","2016-02-10","370","불검출","불검출","적합"
"17","국수","사이타마현","2016-02-10","1,144","불검출","불검출","적합"
"18","혼합제제","히로시마현","2016-02-11","90","불검출","불검출","적합"
"19","국수","사이타마현","2016-02-10","592","불검출","불검출","적합"
"20","국수","사이타마현","2016-02-10","700","불검출","불검출","적합"
"21","리큐르","미에현","2016-01-19","12,600","불검출","불검출","적합"
"22","청주","니가타현","2016-02-12","1,008","불검출","불검출","적합"
"23","카레","니가타현","2016-01-26","4,320","불검출","불검출","적합"
"24","카레","니가타현","2016-01-27","2,880","불검출","불검출","적합"
"25","카레","시즈오카현","2016-01-06","690","불검출","불검출","적합"
"26","카레","니가타현","2016-01-27","2,160","불검출","불검출","적합"
"27","청주","니가타현","2016-02-17","4,944","불검출","불검출","적합"
"28","청주","도치기현","2016-02-18","1,123.2","불검출","불검출","적합"
"29","청주","니가타현","2016-02-08","864","불검출","불검출","적합"
"30","청주","도치기현","2016-02-25","2,332.8","불검출","불검출","적합"
"31","카레","나가노현","2016-01-14","8,910","불검출","불검출","적합"
"32","청주","도치기현","2016-02-16","518.4","불검출","불검출","적합"
"33","청주","도치기현","2016-02-09","1,036.8","불검출","불검출","적합"
"34","자당지방산에스테르","미에현","2016-01-07","2,160","불검출","불검출","적합"
"35","자당지방산에스테르","미에현","2016-01-09","2,880","불검출","불검출","적합"
"36","자당지방산에스테르","미에현","2016-01-28","1,440","불검출","불검출","적합"
"37","혼합제제","미에현","2016-01-18","320","불검출","불검출","적합"
"38","혼합제제","효고현","2016-02-26","34","불검출","불검출","적합"
"39","혼합제제","도쿄도","2016-02-22","51.5","불검출","불검출","적합"
"40","혼합제제","효고현","2016-02-26","85","불검출","불검출","적합"
"41","혼합제제","도쿄도","2016-02-22","21.5","불검출","불검출","적합"
"42","국수","사이타마현","2016-02-10","410","불검출","불검출","적합"
"43","혼합제제","도쿄도","2016-02-24","41.5","불검출","불검출","적합"
"44","조미건어포류","에히메현","2016-02-25","500","불검출","불검출","적합"
"45","과자(비스킷)","니가타현","2016-02-25","376.32","불검출","불검출","적합"
"46","과자(웨이퍼)","기후현","2015-06-17","108","불검출","불검출","적합"
"47","과자(비스킷)","야마가타현","2016-02-24","85.2","불검출","불검출","적합"
