"순번","품목","원산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","3건","-","-","93,751","-","-","-"
"1","냉동어란(명란)","러시아","2016-03-16","10,051","불검출","불검출","적합"
"2","냉동가자미(각시가자미)","러시아","2016-03-16","23,500","불검출","불검출","적합"
"3","냉동명태","러시아","2016-03-16","60,200","불검출","불검출","적합"
