"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:100Bq/kg)","판정"
"15","과·채주스","오키나와현","2019-05-13","252","불검출","불검출","적합"
"16","당류가공품","오키나와현","2019-05-11","1,308","불검출","불검출","적합"
"17","과·채음료","오키나와현","2019-04-08","168","불검출","불검출","적합"
"18","소스","오키나와현","2019-04-25","48","불검출","불검출","적합"
"19","혼합제제","사이타마현","2019-04-17","300","불검출","불검출","적합"
"20","혼합제제","사이타마현","2019-05-01","48","불검출","불검출","적합"
"21","혼합제제","시즈오카현","2019-04-19","100","불검출","불검출","적합"
"22","혼합제제","사이타마현","2019-04-24","30","불검출","불검출","적합"
"23","고추냉이/신선,냉장","나가사키현","2019-05-20","28","불검출","불검출","적합"
"24","혼합제제","히로시마현","2019-04-09","135","불검출","불검출","적합"
"25","혼합제제","히로시마현","2019-04-12","105","불검출","불검출","적합"
"26","카레(커리)분","시가현","2018-10-22","200","불검출","불검출","적합"
"27","소스","지바현","","1,200","불검출","불검출","적합"
"28","기타 주류","효고현","2019-04-19","216","불검출","불검출","적합"
"29","소주","오이타현","2019-02-27","173","불검출","불검출","적합"
"30","프로테아제(세균성)","효고현","2019-04-12","101","불검출","불검출","적합"
"31","과자","후쿠오카현","2019-05-09","832","불검출","불검출","적합"
"32","떡류","니가타현","2019-01-06","11,040","불검출","불검출","적합"
"33","과자","후쿠오카현","2019-05-09","277","불검출","불검출","적합"
"34","카복시메틸
셀룰로스나트륨","시마네현","2019-04-30","2,000","불검출","불검출","적합"
"35","혼합장","아이치현","2019-05-07","13,000","불검출","불검출","적합"
"36","혼합장","아이치현","2019-05-08","6,000","불검출","불검출","적합"
"37","기타천연착향료","오사카부","2019-05-07","45","불검출","불검출","적합"
"38","카레(커리)","니가타현","2019-04-19","1,584","불검출","불검출","적합"
"39","향신료조제품","사이타마현","2019-03-14","1,116","불검출","불검출","적합"
"40","탄산음료","아이치현","2019-03-04","2,184","불검출","불검출","적합"
"41","과·채음료","후쿠오카현","2019-03-23","135","불검출","불검출","적합"
"42","캔디류","와카야마현","2019-05-08","47","불검출","불검출","적합"
"43","탄산음료","오사카부","2019-05-09","2,465","불검출","불검출","적합"
"44","소스","후쿠오카현","2019-04-22","1,010","불검출","불검출","적합"
"45","유탕면","아이치현","2019-04-25","132","불검출","불검출","적합"
"46","떡류","니가타현","2019-04-09","509","불검출","불검출","적합"
"47","숙면","구마모토현","2019-03-27","206","불검출","불검출","적합"
"48","청주","니가타현","2019-04-11","173","불검출","불검출","적합"
