"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장홍어","홋카이도","2019-05-29","1,319","불검출","불검출","적합"
"2","활가리비","홋카이도","2019-05-29","6,902","불검출","불검출","적합"
"3","활돔(돌돔)","나가사키현","2019-05-29","561","불검출","불검출","적합"
"4","냉장명태","홋카이도","2019-05-29","1,352","불검출","불검출","적합"
"5","냉장명태","홋카이도","2019-05-29","1,300","불검출","불검출","적합"
"6","활돔(돌돔)","나가사키현","2019-05-29","1,144","불검출","불검출","적합"
"7","냉장명태","홋카이도","2019-05-29","2,600","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2019-05-29","712","불검출","불검출","적합"
"9","냉장홍어","홋카이도","2019-05-29","2,940","불검출","불검출","적합"
"10","냉장명태","홋카이도","2019-05-29","1,300","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2019-05-29","1,376","불검출","불검출","적합"
"12","냉장명태","홋카이도","2019-05-29","1,300","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2019-05-29","648","불검출","불검출","적합"
"14","활게(참게)","후쿠오카현","2019-05-29","511","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2019-05-29","400","불검출","불검출","적합"
"16","활가리비","홋카이도","2019-05-29","6,901","불검출","불검출","적합"
"17","냉장갈치","오이타현","2019-05-29","270","불검출","불검출","적합"
"18","활가리비","홋카이도","2019-05-29","6,881","불검출","불검출","적합"
"19","냉장갈치","와카야마현","2019-05-29","1,400","불검출","불검출","적합"
"20","활가리비","홋카이도","2019-05-29","7,294","불검출","불검출","적합"
