"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","18건","-","-","91,521","-","-","-"
"1","활방어","에히메현","2014-12-26","4,802","불검출","불검출","적합"
"2","활우렁쉥이","홋카이도","2014-12-26","8,918","불검출","불검출","적합"
"3","활복어(자주복)","에히메현","2014-12-26","461","불검출","불검출","적합"
"4","활장어(먹장어)","가나가와현","2014-12-26","2,860","불검출","불검출","적합"
"5","냉장돔(황돔)","후쿠오카현","2014-12-26","75","불검출","불검출","적합"
"6","냉장돔(황돔)","나가사키현","2014-12-26","764","불검출","불검출","적합"
"7","냉장돔(황돔)","야마구치현","2014-12-26","200","불검출","불검출","적합"
"8","냉장명태","홋카이도","2014-12-26","8,500","불검출","불검출","적합"
"9","냉장명태","홋카이도","2014-12-26","10,160","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2014-12-26","8,946","불검출","불검출","적합"
"11","활가리비","홋카이도","2014-12-26","5,741","불검출","불검출","적합"
"12","냉장명태","홋카이도","2014-12-26","8,500","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-12-26","8,500","불검출","불검출","적합"
"14","활가리비","홋카이도","2014-12-26","1,930","불검출","불검출","적합"
"15","활가리비","홋카이도","2014-12-26","7,465","불검출","불검출","적합"
"16","활가리비","홋카이도","2014-12-26","6,958","불검출","불검출","적합"
"17","활가리비","홋카이도","2014-12-26","6,568","불검출","불검출","적합"
"18","마른해삼(자숙)","시마네현","2014-12-26","173","불검출","불검출","적합"
