"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"접수
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","671","3,337,056","1","18,540","576","3,252,986","3","610","91","64,921"
"12.26","170","979,654","0","0","142","972,946","0","0","28","6,708"
"12.27","88","588,154","0","0","71","543,489","1","181","16","44,485"
"12.28","226","1,409,183","0","0","204","1,400,077","1","129","21","8,977"
"12.29","187","360,065","1","18,540","159","336,474","1","300","26","4,751"
"","","","","","","","","","",""
