"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"48","즉석조리식품","미에현","2018-07-09","18,053","불검출","불검출","적합"
"49","땅콩 또는
견과류가공품","야마가타현","2018-08-01","145","불검출","불검출","적합"
"50","유산균음료","시즈오카현","2018-08-16","389","불검출","불검출","적합"
"51","과자","가나가와현","","450","불검출","불검출","적합"
"52","복합조미식품","교토부","2018-07-17","1,370","불검출","불검출","적합"
"53","액상커피","시즈오카현","2018-08-03","59,904","불검출","불검출","적합"
"54","혼합제제","오사카부","2018-07-27","32","불검출","불검출","적합"
"55","혼합제제","시즈오카현","2018-06-07","1,848","불검출","불검출","적합"
"56","소주","미야자키현","2018-08-23","162","불검출","불검출","적합"
"57","소주","미야자키현","2018-08-22","9","불검출","불검출","적합"
"58","청주","후쿠이현","2018-08-17","86","불검출","불검출","적합"
"59","청주","시마네현","2018-08-17","130","불검출","불검출","적합"
"60","기타 주류","후쿠오카현","2018-08-07","162","불검출","불검출","적합"
"61","청주","시마네현","2018-08-17","69","불검출","불검출","적합"
"62","소주","사가현","2018-07-10","97","불검출","불검출","적합"
"63","청주","사가현","2018-08-07","86","불검출","불검출","적합"
"64","청주","니가타현","2018-07-26","60","불검출","불검출","적합"
"65","청주","니가타현","2018-07-17","86","불검출","불검출","적합"
"66","소주","가고시마현","2018-07-18","162","불검출","불검출","적합"
"67","소주","가고시마현","2018-07-10","43","불검출","불검출","적합"
"68","혼합장","훗카이도","2018-07-13","230","불검출","불검출","적합"
"69","소스","나가사키현","2018-08-07","1,070","불검출","불검출","적합"
"70","빵류","훗카이도","2018-08-14","662","불검출","불검출","적합"
"71","기타가공품","오카야마현","2018-06-19","10","불검출","불검출","적합"
"72","소스","야마구치현","2018-08-30","43","불검출","불검출","적합"
"73","소스","야마구치현","2018-08-30","48","불검출","불검출","적합"
"74","소스","야마구치현","2018-08-29","48","불검출","불검출","적합"
"75","소스","지바현","2018-08-23","14,295","불검출","불검출","적합"
"76","커피/건조","콜롬비아","2018-07-27","102,900","불검출","불검출","적합"
"77","빵류","기후현","2018-08-31","1,750","불검출","불검출","적합"
"78","초콜릿가공품","후쿠오카현","2018-09-03","2,940","불검출","불검출","적합"
"79","초콜릿가공품","후쿠오카현","2018-09-03","571","불검출","불검출","적합"
"80","초콜릿가공품","후쿠오카현","2018-09-03","588","불검출","불검출","적합"
