"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","16건","-","-","91,832","-","-","-"
"1","활가리비","홋카이도","2014-6-9","7,000","불검출","불검출","적합"
"2","냉장돔(황돔)","야마구치현","2014-6-9","180","불검출","불검출","적합"
"3","활장어(먹장어)","나가사키현","2014-6-9","1,713","불검출","불검출","적합"
"4","냉장돔(황돔)","야마구치현","2014-6-9","55","불검출","불검출","적합"
"5","활장어(먹장어)","나가사키현","2014-6-9","2,192","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2014-6-9","1,265","불검출","불검출","적합"
"7","냉장명태","홋카이도","2014-6-9","942","불검출","불검출","적합"
"8","냉장홍어","야마구치현","2014-6-9","300","불검출","불검출","적합"
"9","냉장갈치","와카야마현","2014-6-9","1,464","불검출","불검출","적합"
"10","냉장갈치","야마구치현","2014-6-9","355","불검출","불검출","적합"
"11","냉장갈치","에히메현","2014-6-9","456","불검출","불검출","적합"
"12","냉장명태","홋카이도","2014-6-9","2,600","불검출","불검출","적합"
"13","냉장갈치","오이타현","2014-6-9","504","불검출","불검출","적합"
"14","냉장홍어","홋카이도","2014-6-9","5,666","불검출","불검출","적합"
"15","냉동멸치","도야마현","2014-6-9","19,140","불검출","불검출","적합"
"16","냉동멸치","오사카부","2014-6-9","48,000","불검출","불검출","적합"
