"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","19건","-","-","64,700","-","-","-"
"1","활돔(참돔)","에히메현","2014-6-11","3,874","불검출","불검출","적합"
"2","활가리비","홋카이도","2014-6-11","7,000","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-6-11","6,500","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-6-11","7,000","불검출","불검출","적합"
"5","활게(대게)","홋카이도","2014-6-11","2,356","불검출","불검출","적합"
"6","냉동다랑어(남방참다랑어) 인도양","","2014-6-11","3,108","불검출","불검출","적합"
"7","냉동새치(돛새치)","태평양","2014-6-11","5,463","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2014-6-11","1,416","불검출","불검출","적합"
"9","냉장갈치","야마구치현","2014-6-11","370","불검출","불검출","적합"
"10","냉장갑오징어","야마구치현","2014-6-11","340","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2014-6-11","2,152","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2014-6-11","3,168","불검출","불검출","적합"
"13","냉장갈치","와카야마현","2014-6-11","480","불검출","불검출","적합"
"14","냉장준치","구마모토현","2014-6-11","511","불검출","불검출","적합"
"15","마른멸치","나가사키현","2014-6-11","2,169","불검출","불검출","적합"
"16","활장어(먹장어)","야마구치현","2014-6-11","4,097","불검출","불검출","적합"
"17","마른멸치","나가사키현","2014-6-11","5,252","불검출","불검출","적합"
"18","활꼬막(새꼬막)","사가현","2014-6-11","2,500","불검출","불검출","적합"
"19","활가리비","홋카이도","2014-6-11","6,944","불검출","불검출","적합"
