"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","혼합제제","효고현","2014-05-21","170","불검출","불검출","적합"
"70","혼합제제","효고현","2014-05-21","34","불검출","불검출","적합"
"71","혼합제제","효고현","2014-05-21","34","불검출","불검출","적합"
"72","혼합제제","오카야마현","2014-05-20","60","불검출","불검출","적합"
"73","혼합제제","사이타마현","2014-05-28","150","불검출","불검출","적합"
"74","고형차","교토부","2014-05-21","5,000","불검출","불검출","적합"
"75","혼합제제","효고현","2014-05-29","17","불검출","불검출","적합"
"76","혼합제제","나가노현","2014-04-02","75","불검출","불검출","적합"
"77","혼합제제","나가노현","2014-05-08","125","불검출","불검출","적합"
"78","혼합제제","오카야마현","2014-05-22","45","불검출","불검출","적합"
"79","소스류","에히메현","2014-05-19","3,000","불검출","불검출","적합"
"80","혼합제제","오사카부","2014-05-22","210","불검출","불검출","적합"
"81","혼합제제","오사카부","2014-05-21","100","불검출","불검출","적합"
"82","혼합제제","오사카부","2014-05-21","1,000","불검출","불검출","적합"
"83","기타가공품","와카야마현","2014-05-22","500","불검출","불검출","적합"
"84","혼합제제","시즈오카현","2014-04-22","696","불검출","불검출","적합"
"85","기타천연착향료","시즈오카현","2014-04-18","2,250","불검출","불검출","적합"
"86","기타천연착향료","시즈오카현","2014-04-21","750","불검출","불검출","적합"
"87","맥주","후쿠오카현","2014-04-29","33,600","불검출","불검출","적합"
"88","혼합제제","가나가와현","2014-04-14","150","불검출","불검출","적합"
"89","혼합제제","시즈오카현","2014-04-22","150","불검출","불검출","적합"
"90","혼합제제","가나가와현","2014-05-19","60","불검출","불검출","적합"
"91","혼합제제","가나가와현","2014-05-19","30","불검출","불검출","적합"
"92","홍국(원료성)","가고시마현","2014-02-24","500","불검출","불검출","적합"
"93","소스류","후쿠오카현","2014-06-02","6,000","불검출","불검출","적합"
"94","과자(웨이퍼)","오사카부","2014-05-27","620","불검출","불검출","적합"
"95","복합조미식품","효고현","2014-04-17","1,200","불검출","불검출","적합"
"96","혼합제제","와카야마현","2014-05-07","15","불검출","불검출","적합"
"97","혼합제제","와카야마현","2014-05-08","15","불검출","불검출","적합"
"98","혼합제제","와카야마현","2014-05-08","30","불검출","불검출","적합"
"99","혼합제제","와카야마현","2014-05-14","300","불검출","불검출","적합"
"100","혼합제제","와카야마현","2014-05-09","15","불검출","불검출","적합"
"101","혼합제제","와카야마현","2014-05-09","30","불검출","불검출","적합"
"102","캔디류(사탕)","아이치현","2014-05-23","540","불검출","불검출","적합"
"103","캔디류(사탕)","아이치현","2014-05-23","210","불검출","불검출","적합"
"104","캔디류(사탕)","아이치현","2014-05-23","2,700","불검출","불검출","적합"
"105","캔디류(사탕)","아이치현","2014-05-20","198","불검출","불검출","적합"
"106","캔디류(젤리)","아이치현","2014-05-09","116","불검출","불검출","적합"
"107","캔디류(젤리)","아이치현","2014-05-08","103.5","불검출","불검출","적합"
"108","청주","오이타현","2013-12-04","114","불검출","불검출","적합"
"109","캔디류(젤리)","아이치현","2014-04-24","102","불검출","불검출","적합"
"110","청주","고치현","2014-05-14","27","불검출","불검출","적합"
"111","청주","고치현","2014-05-20","20.16","불검출","불검출","적합"
"112","청주","고치현","2014-05-15","25.2","불검출","불검출","적합"
"113","혼합제제","사이타마현","2014-05-19","150","불검출","불검출","적합"
"114","청주","나라현","2014-05-22","168","불검출","불검출","적합"
"115","혼합제제","사이타마현","2014-05-16","15","불검출","불검출","적합"
"116","기타천연착향료","오사카부","2014-05-29","60","불검출","불검출","적합"
"117","캔디류(사탕)","아이치현","2014-05-23","396","불검출","불검출","적합"
"118","자당지방산에스테르","시가현","2014-04-21","2,000","불검출","불검출","적합"
