"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"19","혼합제제","오사카부","2014-05-28","6","불검출","불검출","적합"
"20","빵류(카스텔라)","사이타마현","2014-04-18","74.4","불검출","불검출","적합"
"21","양조간장","오사카부","2014-05-15","750","불검출","불검출","적합"
"22","빵류(그외 빵류)","가가와현","2014-04-18","56","불검출","불검출","적합"
"23","빵류(카스텔라)","도쿄도","2014-04-18","38.4","불검출","불검출","적합"
"24","빵류(카스텔라)","도쿄도","2014-04-18","38.4","불검출","불검출","적합"
"25","빵류(카스텔라)","사이타마현","2014-04-18","31.2","불검출","불검출","적합"
"26","혼합제제","오사카부","2014-05-28","6","불검출","불검출","적합"
"27","카레","니가타현","2014-03-27","720","불검출","불검출","적합"
"28","혼합제제","오사카부","2014-05-28","10","불검출","불검출","적합"
"29","카레","니가타현","2014-03-27","1,008","불검출","불검출","적합"
"30","조미건어포류","훗카이도","2014-04-07","360","불검출","불검출","적합"
"31","카레","나라현","2014-04-11","200","불검출","불검출","적합"
"32","청주","고치현","2014-05-07","43.2","불검출","불검출","적합"
"33","청주","미야기현","2014-05-15","43.2","불검출","불검출","적합"
"34","청주","돗토리현","2014-05-24","36","불검출","불검출","적합"
"35","침출차","오사카부","2014-03-01","54","불검출","불검출","적합"
"36","혼합제제","오카야마현","2014-04-07","20","불검출","불검출","적합"
"37","소스류","교토부","2014-05-20","1,100","불검출","불검출","적합"
"38","혼합제제","효고현","2014-05-02","51","불검출","불검출","적합"
"39","소스류","교토부","2014-04-29","428","불검출","불검출","적합"
"40","소스류","교토부","2014-05-17","6,682.5","불검출","불검출","적합"
"41","소스류","교토부","2014-05-17","2,470","불검출","불검출","적합"
"42","소스류","교토부","2014-05-17","2,470","불검출","불검출","적합"
"43","소스류","교토부","2014-05-23","700","불검출","불검출","적합"
"44","소스류","교토부","2014-05-22","655","불검출","불검출","적합"
"45","소스류","교토부","2014-05-15","272","불검출","불검출","적합"
"46","소스류","교토부","2014-05-20","204","불검출","불검출","적합"
"47","소스류","교토부","2014-04-02","262","불검출","불검출","적합"
"48","소스류","교토부","2014-04-12","524","불검출","불검출","적합"
"49","소스류","교토부","2014-04-01","102","불검출","불검출","적합"
"50","복합조미식품","교토부","2014-05-23","220","불검출","불검출","적합"
"51","혼합제제","효고현","2014-05-20","51","불검출","불검출","적합"
"52","카레","나가노현","2014-05-09","4,455","불검출","불검출","적합"
"53","카레","나가노현","2014-05-13","4,455","불검출","불검출","적합"
"54","혼합제제","효고현","2014-05-07","51","불검출","불검출","적합"
"55","액상차","나가노현","2014-04-05","2,016","불검출","불검출","적합"
"56","혼합제제","효고현","2014-05-08","34","불검출","불검출","적합"
"57","과자(크래커)","이와테현","2014-05-01","41.4","불검출","불검출","적합"
"58","과자(스낵과자)","고치현","2014-05-08","66","불검출","불검출","적합"
"59","합성착향료","사이타마현","2014-05-09","10","불검출","불검출","적합"
"60","캔디류(캐러멜)","나라현","2014-05-19","906","불검출","불검출","적합"
"61","캔디류(캐러멜)","나라현","2014-05-23","360","불검출","불검출","적합"
"62","캔디류(캐러멜)","나라현","2014-05-20","300","불검출","불검출","적합"
"63","캔디류(사탕)","나라현","2014-05-20","194","불검출","불검출","적합"
"64","캔디류(사탕)","나라현","2014-05-23","126","불검출","불검출","적합"
"65","소주","미야자키현","2014-03-10","172.8","불검출","불검출","적합"
"66","맥주","후쿠오카현","2014-04-18","117,600","불검출","불검출","적합"
"67","맥주","아이치현","2014-04-01","139,425","불검출","불검출","적합"
"68","유산균음료","시즈오카현","2014-05-02","180","불검출","불검출","적합"
