"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","15건","-","-","52,631","-","-","-"
"1","냉장갈치","와카야마현","2014-6-12","1,576","불검출","불검출","적합"
"2","냉장갈치","야마구치현","2014-6-12","580","불검출","불검출","적합"
"3","냉장홍어","홋카이도","2014-6-12","5,738","불검출","불검출","적합"
"4","냉장갑오징어","야마구치현","2014-6-12","570","불검출","불검출","적합"
"5","냉장갈치","와카야마현","2014-6-12","1,720","불검출","불검출","적합"
"6","활가리비","홋카이도","2014-6-12","6,778","불검출","불검출","적합"
"7","냉장명태","홋카이도","2014-6-12","2,458","불검출","불검출","적합"
"8","냉장명태","홋카이도","2014-6-12","2,448","불검출","불검출","적합"
"9","냉장명태","홋카이도","2014-6-12","1,058","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2014-6-12","3,488","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2014-6-12","5,778","불검출","불검출","적합"
"12","냉장갈치","와카야마현","2014-6-12","648","불검출","불검출","적합"
"13","활가리비","홋카이도","2014-6-12","6,890","불검출","불검출","적합"
"14","활가리비","홋카이도","2014-6-12","11,695","불검출","불검출","적합"
"15","활장어(먹장어)","야마구치현","2014-6-12","1,206","불검출","불검출","적합"
