"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","34건","-","-","83,855","-","-","-"
"1","활장어(먹장어)","나가사키현","2014-6-10","1,041","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-6-10","4,945","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-6-10","7,000","불검출","불검출","적합"
"4","활가리비","홋카이도","2014-6-10","6,220","불검출","불검출","적합"
"5","활가리비","홋카이도","2014-6-10","7,000","불검출","불검출","적합"
"6","냉장돔(황돔)","야마구치현","2014-6-10","30","불검출","불검출","적합"
"7","활장어(먹장어)","후쿠오카현","2014-6-10","3,003","불검출","불검출","적합"
"8","활장어(먹장어)","나가사키현","2014-6-10","1,350","불검출","불검출","적합"
"9","냉장갈치","야마구치현","2014-6-10","900","불검출","불검출","적합"
"10","냉장갑오징어","야마구치현","2014-6-10","380","불검출","불검출","적합"
"11","냉장홍어","홋카이도","2014-6-10","2,450","불검출","불검출","적합"
"12","냉장가오리","에히메현","2014-6-10","480","불검출","불검출","적합"
"13","냉장홍어","홋카이도","2014-6-10","4,690","불검출","불검출","적합"
"14","냉장명태","홋카이도","2014-6-10","2,618","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2014-6-10","4,030","불검출","불검출","적합"
"16","냉장갈치","와카야마현","2014-6-10","2,504","불검출","불검출","적합"
"17","냉장명태","홋카이도","2014-6-10","2,334","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2014-6-10","1,322","불검출","불검출","적합"
"19","냉장명태","홋카이도","2014-6-10","2,840","불검출","불검출","적합"
"20","냉장명태","홋카이도","2014-6-10","2,840","불검출","불검출","적합"
"21","냉장갈치","와카야마현","2014-6-10","1,560","불검출","불검출","적합"
"22","냉장갈치","와카야마현","2014-6-10","288","불검출","불검출","적합"
"23","냉장갈치","에히메현","2014-6-10","240","불검출","불검출","적합"
"24","냉장갈치","와카야마현","2014-6-10","1,352","불검출","불검출","적합"
"25","활가리비","홋카이도","2014-6-10","6,846","불검출","불검출","적합"
"26","활해삼","니가타현","2014-6-10","600","불검출","불검출","적합"
