"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"15","숙면","구마모토현","2018-10-19","245","불검출","불검출","적합"
"16","건면","구마모토현","2018-10-29","221","불검출","불검출","적합"
"17","건면","구마모토현","2018-10-30","123","불검출","불검출","적합"
"18","건면","구마모토현","2018-11-01","114","불검출","불검출","적합"
"19","소스","나가사키현","2018-08-25","11,480","불검출","불검출","적합"
"20","소스","시즈오카현","2018-09-07","648","불검출","불검출","적합"
"21","절임식품","야마가타현","2018-10-31","5,445","불검출","불검출","적합"
"22","고형차","시즈오카현","2018-10-02","500","불검출","불검출","적합"
"23","카레(커리)","도치기현","2018-08-18","167","불검출","불검출","적합"
"24","혼합제제","효고현","2018-11-08","34","불검출","불검출","적합"
"25","혼합제제","효고현","2018-11-12","17","불검출","불검출","적합"
"26","혼합제제","효고현","2018-11-08","34","불검출","불검출","적합"
"27","혼합제제","효고현","2018-11-08","17","불검출","불검출","적합"
"28","혼합제제","효고현","2018-11-09","17","불검출","불검출","적합"
"29","기타 주류","효고현","2018-11-01","8,424","불검출","불검출","적합"
"30","소스","히로시마현","2018-09-12","18,900","불검출","불검출","적합"
"31","카레(커리)","니가타현","2018-09-07","1,716","불검출","불검출","적합"
"32","초콜릿가공품","아이치현","2018-10-18","153","불검출","불검출","적합"
"33","캔디류","야마구치현","2018-09-02","192","불검출","불검출","적합"
"34","혼합제제","효고현","2018-11-07","51","불검출","불검출","적합"
"35","혼합제제","효고현","2018-11-08","34","불검출","불검출","적합"
"36","혼합제제","효고현","2018-11-13","51","불검출","불검출","적합"
"37","복합조미식품","가나가와현","2018-10-01","73,080","불검출","불검출","적합"
"38","기타장류","효고현","2018-10-30","1,440","불검출","불검출","적합"
"39","마요네즈","효고현","2018-10-25","1,000","불검출","불검출","적합"
"40","소스","사가현","2018-10-09","2,250","불검출","불검출","적합"
"41","맥주","오이타현","2018-10-11","4,000","불검출","불검출","적합"
"42","맥주","오이타현","2018-10-20","29,782","불검출","불검출","적합"
"43","맥주","오이타현","2018-10-21","10,280","불검출","불검출","적합"
"44","혼합제제","와카야마현","2018-11-05","60","불검출","불검출","적합"
"45","혼합제제","와카야마현","2018-11-06","30","불검출","불검출","적합"
"46","어묵","ETC","2018-11-01","95","불검출","불검출","적합"
"47","혼합제제","와카야마현","2018-11-02","15","불검출","불검출","적합"
