"품목","계","","농산물","","가공식품","","건강기능식품","","식품첨가물",""
"처리
일자","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)","","건수
중량(㎏)",""
"합계","439","1,809,820","3","19,273","354","1,700,929","3","166","79","89,452"
"12.3","120","195,375","2","19,233","103","152,188","1","27","14","23,927"
"12.4","141","433,498","1","40","98","392,513","2","139","40","40,806"
"12.5","178","1,180,947","0","0","153","1,156,228","0","0","25","24,719"
"","","","","","","","","","",""
"","","","","","","","","","",""
