"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"114","캔디류","아이치현","2018-10-02","720","불검출","불검출","적합"
"115","캔디류","아이치현","2018-10-02","768","불검출","불검출","적합"
"116","DL-알라닌","이바라키현","2018-09-13","2,000","불검출","불검출","적합"
"117","액상차","시가현","2018-10-01","19,500","불검출","불검출","적합"
"118","기타가공품","이바라키현","2018-11-06","4,500","불검출","불검출","적합"
"119","탄산음료","아이치현","2018-10-20","1,350","불검출","불검출","적합"
"120","소스","히로시마현","2018-10-30","4,200","불검출","불검출","적합"
"121","복합조미식품","가나가와현","2018-10-13","700","불검출","불검출","적합"
"122","캔디류","아이치현","2018-11-09","196","불검출","불검출","적합"
"123","소스","나가사키현","2018-11-07","3,762","불검출","불검출","적합"
"124","소스","나가사키현","2018-11-02","4,920","불검출","불검출","적합"
"125","소스","나가사키현","2018-10-18","66","불검출","불검출","적합"
"126","소스","나가사키현","2018-10-20","3,507","불검출","불검출","적합"
"127","소스","나가사키현","2018-09-20","5,733","불검출","불검출","적합"
"128","소스","나가사키현","2018-11-01","5,823","불검출","불검출","적합"
"129","조미김","히로시마현","2018-11-06","210","불검출","불검출","적합"
"130","소스","사가현","2018-11-02","900","불검출","불검출","적합"
"131","식물성크림","히로시마현","2018-10-02","120","불검출","불검출","적합"
"132","식물성크림","히로시마현","2018-09-25","120","불검출","불검출","적합"
"133","식물성크림","히로시마현","2018-11-05","192","불검출","불검출","적합"
"134","소스","히로시마현","2018-10-29","3,528","불검출","불검출","적합"
"135","카레(커리)","나라현","2018-10-24","2,200","불검출","불검출","적합"
"136","카레(커리)","아이치현","2018-09-19","1,200","불검출","불검출","적합"
"137","청주","효고현","2018-10-23","622","불검출","불검출","적합"
"138","청주","효고현","2018-10-24","1,244","불검출","불검출","적합"
"139","청주","후쿠오카현","2018-08-22","1,432","불검출","불검출","적합"
"140","탄산음료","오사카부","2018-10-10","600","불검출","불검출","적합"
"141","소스","히로시마현","2018-10-26","210","불검출","불검출","적합"
"142","청주","기후현","2018-10-01","86","불검출","불검출","적합"
"143","청주","시가현","2018-07-25","86","불검출","불검출","적합"
"144","청주","시가현","2018-08-08","86","불검출","불검출","적합"
"145","식육함유가공품","구마모토현","2018-06-18","324","불검출","불검출","적합"
"146","식육함유가공품","이와테현","2018-06-01","252","불검출","불검출","적합"
