"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장홍어","야마구치현","2018-12-07","360","적합","적합","적합"
"22","활우렁쉥이","홋카이도","2018-12-07","9,738","적합","적합","적합"
"23","활돔(참돔)","에히메현","2018-12-07","2,855","적합","적합","적합"
"24","냉장홍어","홋카이도","2018-12-07","513","적합","적합","적합"
"25","활우렁쉥이","홋카이도","2018-12-07","8,268","적합","적합","적합"
"26","활방어","에히메현","2018-12-07","8,329","적합","적합","적합"
"27","냉장명태","홋카이도","2018-12-07","2,600","적합","적합","적합"
"28","활우렁쉥이","홋카이도","2018-12-07","7,000","적합","적합","적합"
"29","활우렁쉥이","홋카이도","2018-12-07","16,692","적합","적합","적합"
"30","활우렁쉥이","홋카이도","2018-12-07","8,625","적합","적합","적합"
"31","냉장가오리","야마구치현","2018-12-07","132","적합","적합","적합"
"32","냉장명태","홋카이도","2018-12-07","1,664","적합","적합","적합"
"합계","","-","-","147,462","-","-","-"
