"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"81","혼합제제","야마가타현","2018-02-23","54","불검출","불검출","적합"
"82","소스","히로시마현","2018-11-01","2,596","불검출","불검출","적합"
"83","소스","히로시마현","2018-10-10","3,358","불검출","불검출","적합"
"84","카레(커리)","나가노현","2018-08-28","5,000","불검출","불검출","적합"
"85","복합조미식품","도치기현","2018-10-08","400","불검출","불검출","적합"
"86","카레(커리)","나가노현","2018-10-13","4,000","불검출","불검출","적합"
"87","카레(커리)","나가노현","2018-10-03","3,000","불검출","불검출","적합"
"88","향신료조제품","사이타마현","2018-08-08","100","불검출","불검출","적합"
"89","캔디류","아이치현","2018-11-14","194","불검출","불검출","적합"
"90","캔디류","아이치현","2018-11-20","300","불검출","불검출","적합"
"91","캔디류","아이치현","2018-11-20","240","불검출","불검출","적합"
"92","캔디류","아이치현","2018-11-14","206","불검출","불검출","적합"
"93","캔디류","아이치현","2018-11-20","155","불검출","불검출","적합"
"94","캔디류","아이치현","2018-11-20","1,260","불검출","불검출","적합"
"95","캔디류","아이치현","2018-11-19","900","불검출","불검출","적합"
"96","캔디류","아이치현","2018-11-19","396","불검출","불검출","적합"
"97","캔디류","아이치현","2018-11-20","396","불검출","불검출","적합"
"98","캔디류","아이치현","2018-11-20","960","불검출","불검출","적합"
"99","맥주","오이타현","2018-10-30","32,844","불검출","불검출","적합"
"100","과자","이바라키현","2018-11-12","2,880","불검출","불검출","적합"
"101","과자","이바라키현","2018-11-10","1,080","불검출","불검출","적합"
"102","과자","이바라키현","2018-11-13","720","불검출","불검출","적합"
"103","가공두부","후쿠오카현","2018-10-27","7,200","불검출","불검출","적합"
"104","가공두부","후쿠오카현","2018-11-09","3,250","불검출","불검출","적합"
"105","가공두부","후쿠오카현","2018-10-24","1,980","불검출","불검출","적합"
"106","소스","히로시마현","2018-10-12","234","불검출","불검출","적합"
"107","고형차","교토부","2018-11-14","1,500","불검출","불검출","적합"
"108","볶은커피","시즈오카현","2018-11-13","9,024","불검출","불검출","적합"
"109","소스","가나가와현","2018-11-08","1,665","불검출","불검출","적합"
"110","소스","가나가와현","2018-11-08","1,289","불검출","불검출","적합"
"111","소스","가나가와현","2018-11-02","268","불검출","불검출","적합"
"112","소스","가나가와현","2018-11-07","1,247","불검출","불검출","적합"
"113","소스","가나가와현","2018-11-02","459","불검출","불검출","적합"
