"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"114","소스","가나가와현","2018-11-07","977","불검출","불검출","적합"
"115","소스","가나가와현","2018-11-02","464","불검출","불검출","적합"
"116","소스","가나가와현","2018-11-08","2,970","불검출","불검출","적합"
"117","소스","가나가와현","2018-11-02","270","불검출","불검출","적합"
"118","생면","사이타마현","2018-11-08","2,760","불검출","불검출","적합"
"119","소주","가고시마현","2018-05-31","43","불검출","불검출","적합"
"120","소주","미야자키현","2018-11-05","9","불검출","불검출","적합"
"121","소주","미야자키현","2018-11-08","86","불검출","불검출","적합"
"122","소주","미야자키현","2018-11-12","216","불검출","불검출","적합"
"123","소주","미야자키현","2018-10-10","60","불검출","불검출","적합"
"124","소주","미야자키현","2018-09-14","97","불검출","불검출","적합"
"125","청주","고치현","2018-03-22","108","불검출","불검출","적합"
"126","청주","와카야마현","2018-11-12","119","불검출","불검출","적합"
"127","기타 주류","와카야마현","2018-09-14","130","불검출","불검출","적합"
"128","청주","와카야마현","2018-11-12","43","불검출","불검출","적합"
"129","청주","에히메현","2018-11-08","86","불검출","불검출","적합"
"130","청주","후쿠이현","2018-11-05","86","불검출","불검출","적합"
"131","청주","사가현","2018-11-01","130","불검출","불검출","적합"
"132","소스","훗카이도","2018-10-12","2,760","불검출","불검출","적합"
"133","과자","니가타현","2018-10-04","151","불검출","불검출","적합"
"134","캔디류","아이치현","2018-10-25","157","불검출","불검출","적합"
"135","캔디류","아이치현","2018-10-25","94","불검출","불검출","적합"
"136","캔디류","아이치현","2018-10-22","224","불검출","불검출","적합"
"137","캔디류","도치기현","2018-09-24","9,587","불검출","불검출","적합"
"138","복합조미식품","이바라키현","2018-09-27","7","불검출","불검출","적합"
"139","소스","지바현","2018-10-24","14,231","불검출","불검출","적합"
"140","양조간장","아이치현","2018-10-16","324","불검출","불검출","적합"
"141","곡류가공품","효고현","2018-10-17","300","불검출","불검출","적합"
"142","기타설탕","오사카부","2018-09-14","600","불검출","불검출","적합"
"143","기타 농산가공품","미에현","2018-10-10","72","불검출","불검출","적합"
"144","기타 농산가공품","오사카부","2018-10-29","300","불검출","불검출","적합"
"145","양조간장","효고현","2018-10-31","400","불검출","불검출","적합"
"146","기타 수산물가공품","오사카부","2018-08-18","19","불검출","불검출","적합"
