"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"48","청주","나라현","2018-10-22","1,620","불검출","불검출","적합"
"49","청주","나라현","2018-10-24","540","불검출","불검출","적합"
"50","혼합제제","도쿄도","2018-11-09","100","불검출","불검출","적합"
"51","향신료조제품","아이치현","2018-10-19","500","불검출","불검출","적합"
"52","청주","교토부","2018-11-15","9,677","불검출","불검출","적합"
"53","양조간장","지바현","2018-10-30","505","불검출","불검출","적합"
"54","과자","니가타현","2018-10-23","151","불검출","불검출","적합"
"55","과자","야마가타현","2018-11-06","245","불검출","불검출","적합"
"56","청주","도치기현","2018-11-05","212","불검출","불검출","적합"
"57","소스","나가사키현","2018-10-25","747","불검출","불검출","적합"
"58","소스","나가사키현","2018-10-30","3,789","불검출","불검출","적합"
"59","소스","나가사키현","2018-10-24","1,157","불검출","불검출","적합"
"60","소스","나가사키현","2018-10-16","700","불검출","불검출","적합"
"61","소스","나가사키현","2018-10-16","378","불검출","불검출","적합"
"62","과자","니가타현","2018-11-12","671","불검출","불검출","적합"
"63","탄산음료","히로시마현","2018-09-11","180","불검출","불검출","적합"
"64","유탕면","후쿠오카현","2018-10-17","65","불검출","불검출","적합"
"65","유탕면","후쿠오카현","2018-10-19","68","불검출","불검출","적합"
"66","소스","도치기현","2018-10-23","12,355","불검출","불검출","적합"
"67","캔디류","아이치현","2018-11-02","60","불검출","불검출","적합"
"68","과자","아이치현","2018-11-13","360","불검출","불검출","적합"
"69","혼합제제","사이타마현","2018-11-05","108","불검출","불검출","적합"
"70","혼합제제","도치기현","2018-11-05","1,200","불검출","불검출","적합"
"71","혼합제제","도치기현","2018-11-02","15","불검출","불검출","적합"
"72","혼합제제","사이타마현","2018-11-05","990","불검출","불검출","적합"
"73","혼합제제","도치기현","2018-11-02","15","불검출","불검출","적합"
"74","과자","아이치현","2018-11-08","127","불검출","불검출","적합"
"75","떡류","니가타현","2018-10-31","509","불검출","불검출","적합"
"76","종국","오사카부","2018-11-16","22","불검출","불검출","적합"
"77","떡류","니가타현","2018-10-26","72","불검출","불검출","적합"
"78","액상차","미에현","2018-11-06","540","불검출","불검출","적합"
"79","탄산음료","사가현","2018-10-19","1,080","불검출","불검출","적합"
"80","탄산음료","히로시마현","2018-09-12","180","불검출","불검출","적합"
