"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"67","청주","아이치현","2014-03-26","480","불검출","불검출","적합"
"68","청주","야마구치현","2014-03-31","432","불검출","불검출","적합"
"69","청주","훗카이도","2014-02-17","972","불검출","불검출","적합"
"70","혼합제제","도쿄도","2014-04-16","40","불검출","불검출","적합"
"71","청주","시즈오카현","2014-03-25","453.6","불검출","불검출","적합"
"72","드레싱","사가현","2014-04-05","3,240","불검출","불검출","적합"
"73","혼합제제","시가현","2014-04-21","50","불검출","불검출","적합"
"74","혼합제제","이바라키현","2014-04-02","30","불검출","불검출","적합"
"75","혼합제제","이바라키현","2014-04-03","5","불검출","불검출","적합"
"76","혼합제제","이바라키현","2014-04-04","45","불검출","불검출","적합"
"77","프로필렌글리콜지방산에스테르","오사카부","2014-02-04","300","불검출","불검출","적합"
"78","혼합제제","오사카부","2014-04-16","105","불검출","불검출","적합"
"79","혼합제제","효고현","2014-04-15","30","불검출","불검출","적합"
"80","혼합제제","효고현","2014-04-04","70","불검출","불검출","적합"
"81","혼합제제","효고현","2014-04-15","15","불검출","불검출","적합"
"82","혼합제제","효고현","2014-04-15","15","불검출","불검출","적합"
"83","혼합제제","효고현","2014-03-26","15","불검출","불검출","적합"
"84","혼합제제","효고현","2014-04-14","60","불검출","불검출","적합"
"85","혼합제제","효고현","2014-04-14","60","불검출","불검출","적합"
"86","장류절임","가고시마현","2014-04-16","1,300","불검출","불검출","적합"
"87","맥주","후쿠오카현","2014-03-01","47,540","불검출","불검출","적합"
"88","혼합제제","사이타마현","2014-04-07","306","불검출","불검출","적합"
"89","덱스트린","효고현","2014-03-21","1,000","불검출","불검출","적합"
"90","덱스트린","효고현","2014-03-18","1,000","불검출","불검출","적합"
"91","발효식초","가고시마현","2014-02-25","438","불검출","불검출","적합"
"92","발효식초","가고시마현","2014-04-07","280","불검출","불검출","적합"
"93","양조간장","효고현","2014-03-28","31,196.88","불검출","불검출","적합"
"94","덱스트린","효고현","2014-03-21","2,000","불검출","불검출","적합"
"95","물엿","효고현","2014-03-26","4,000","불검출","불검출","적합"
"96","아질산나트륨","오사카부","2014-04-01","5","불검출","불검출","적합"
"97","물엿","가고시마현","2014-03-30","2,450","불검출","불검출","적합"
"98","고춧가루","시가현","2014-03-08","100","불검출","불검출","적합"
"99","복합조미식품","오사카부","2014-03-25","1,640","불검출","불검출","적합"
"100","복합조미식품","오사카부","2014-03-20","2,700","불검출","불검출","적합"
"101","기타주류","야마구치현","2014-02-26","2,540","불검출","불검출","적합"
"102","소스류","아이치현","2014-03-06","420","불검출","불검출","적합"
"103","소스류","아이치현","2014-03-28","420","불검출","불검출","적합"
"104","혼합제제","오사카부","2013-06-25","5","불검출","불검출","적합"
"105","건어포류","교토부","2014-04-11","175","불검출","불검출","적합"
"106","건어포류","교토부","2014-04-11","600","불검출","불검출","적합"
"107","양조간장","효고현","2014-03-13","172.9","불검출","불검출","적합"
"108","혼합제제","효고현","2014-04-07","85","불검출","불검출","적합"
"109","혼합제제","사이타마현","2014-01-16","340","불검출","불검출","적합"
"110","혼합제제","사이타마현","2014-01-16","1,700","불검출","불검출","적합"
"111","혼합제제","사이타마현","2014-03-13","15","불검출","불검출","적합"
"112","혼합제제","오사카부","2014-04-08","240","불검출","불검출","적합"
