"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","27건","-","-","46,598","-","-","-"
"1","냉장돔(황돔)","야마구치현","2014-4-30","156","불검출","불검출","적합"
"2","냉장돔(황돔)","야마구치현","2014-4-30","155","불검출","불검출","적합"
"3","냉장돔(황돔)","야마구치현","2014-4-30","500","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2014-4-30","5,610","불검출","불검출","적합"
"5","냉장가오리","야마구치현","2014-4-30","640","불검출","불검출","적합"
"6","냉장갈치","와카야마현","2014-4-30","1,672","불검출","불검출","적합"
"7","냉장갈치","와카야마현","2014-4-30","112","불검출","불검출","적합"
"8","냉장준치","와카야마현","2014-4-30","544","불검출","불검출","적합"
"9","냉장민어(수조기)","야마구치현","2014-4-30","189","불검출","불검출","적합"
"10","냉장홍어","야마구치현","2014-4-30","270","불검출","불검출","적합"
"11","활가리비","홋카이도","2014-4-30","6,756","불검출","불검출","적합"
"12","냉장민어(수조기)","야마구치현","2014-4-30","240","불검출","불검출","적합"
"13","냉장명태","홋카이도","2014-4-30","920","불검출","불검출","적합"
"14","냉장명태","홋카이도","2014-4-30","930","불검출","불검출","적합"
"15","냉장홍어","홋카이도","2014-4-30","442","불검출","불검출","적합"
"16","냉장명태","홋카이도","2014-4-30","6,294","불검출","불검출","적합"
"17","냉장갈치","와카야마현","2014-4-30","1,504","불검출","불검출","적합"
"18","냉장돔(감성돔)","와카야마현","2014-4-30","168","불검출","불검출","적합"
"19","냉장홍어","홋카이도","2014-4-30","1,893","불검출","불검출","적합"
"20","활돔(돌돔)","고치현","2014-4-30","695","불검출","불검출","적합"
"21","냉장갈치","와카야마현","2014-4-30","936","불검출","불검출","적합"
"22","냉장준치","와카야마현","2014-4-30","416","불검출","불검출","적합"
"23","냉장준치","구마모토현","2014-4-30","266","불검출","불검출","적합"
"24","활장어(먹장어)","후쿠오카현","2014-4-30","2,958","불검출","불검출","적합"
"25","마른멸치","나가사키현","2014-4-30","10,674","불검출","불검출","적합"
"26","활장어(먹장어)","시마네현","2014-4-30","858","불검출","불검출","적합"
"27","활게(참게)","야마구치현","2014-4-30","800","불검출","불검출","적합"
