"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","23건","-","-","61,155","-","-","-"
"1","활돔(참돔)","에히메현","2014-4-29","7,550","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2014-4-29","9,361","불검출","불검출","적합"
"3","활돔(돌돔)","미야자키현","2014-4-29","1,378","불검출","불검출","적합"
"4","활돔(참돔)","구마모토현","2014-4-29","3,000","불검출","불검출","적합"
"5","활돔(참돔)","구마모토현","2014-4-29","6,644","불검출","불검출","적합"
"6","활가리비","홋카이도","2014-4-29","5,800","불검출","불검출","적합"
"7","활가리비","홋카이도","2014-4-29","5,800","불검출","불검출","적합"
"8","냉장홍어","홋카이도","2014-4-29","6,477","불검출","불검출","적합"
"9","냉장홍어","야마구치현","2014-4-29","72","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2014-4-29","2,215","불검출","불검출","적합"
"11","냉장가오리","야마구치현","2014-4-29","95","불검출","불검출","적합"
"12","냉장민어(수조기)","야마구치현","2014-4-29","216","불검출","불검출","적합"
"13","냉장홍어","야마구치현","2014-4-29","400","불검출","불검출","적합"
"14","냉장가오리","야마구치현","2014-4-29","440","불검출","불검출","적합"
"15","냉장갑오징어","후쿠오카현","2014-4-29","1,200","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2014-4-29","1,188","불검출","불검출","적합"
"17","활돔(돌돔)","미야자키현","2014-4-29","305","불검출","불검출","적합"
"18","냉장명태","홋카이도","2014-4-29","5,786","불검출","불검출","적합"
"19","냉장갈치","와카야마현","2014-4-29","688","불검출","불검출","적합"
"20","냉장준치","와카야마현","2014-4-29","544","불검출","불검출","적합"
"21","냉장가오리","야마구치현","2014-4-29","212","불검출","불검출","적합"
"22","냉장준치","와카야마현","2014-4-29","664","불검출","불검출","적합"
"23","냉장갈치","와카야마현","2014-4-29","1,120","불검출","불검출","적합"
