"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","24건","-","-","48,309","-","-","-"
"1","마른멸치","나가사키현","2014-4-28","8,743","불검출","불검출","적합"
"2","활돔(참돔)","고치현","2014-4-28","7,901","불검출","불검출","적합"
"3","활돔(참돔)","나가사키현","2014-4-28","5,760","불검출","불검출","적합"
"4","활돔(참돔)","나가사키현","2014-4-28","2,959","불검출","불검출","적합"
"5","활돔(참돔)","나가사키현","2014-4-28","5,933","불검출","불검출","적합"
"6","냉동방어(F)","에히메현","2014-4-28","104","불검출","불검출","적합"
"7","냉장쥐치","야마구치현","2014-4-28","100","불검출","불검출","적합"
"8","냉장돔(황돔)","야마구치현","2014-4-28","295","불검출","불검출","적합"
"9","냉장가오리","야마구치현","2014-4-28","372","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2014-4-28","792","불검출","불검출","적합"
"11","냉장준치","와카야마현","2014-4-28","312","불검출","불검출","적합"
"12","냉장홍어","홋카이도","2014-4-28","1,389","불검출","불검출","적합"
"13","냉장민어(수조기)","야마구치현","2014-4-28","90","불검출","불검출","적합"
"14","활돔(벵에돔)","오이타현","2014-4-28","1,271","불검출","불검출","적합"
"15","활돔(벵에돔)","나가사키현","2014-4-28","1,440","불검출","불검출","적합"
"16","활돔(참돔)","에히메현","2014-4-28","559","불검출","불검출","적합"
"17","냉장명태","홋카이도","2014-4-28","1,718","불검출","불검출","적합"
"18","냉장갈치","와카야마현","2014-4-28","2,110","불검출","불검출","적합"
"19","냉장준치","와카야마현","2014-4-28","2,928","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2014-4-28","2,493","불검출","불검출","적합"
"21","냉장갈치","에히메현","2014-4-28","144","불검출","불검출","적합"
"22","냉장갈치","와카야마현","2014-4-28","544","불검출","불검출","적합"
"23","냉장준치","와카야마현","2014-4-28","184","불검출","불검출","적합"
"24","냉장준치","구마모토현","2014-4-28","168","불검출","불검출","적합"
